epoch,train_loss,train_rmse,train_r2,train_nll,valid_loss,valid_rmse,valid_r2,valid_nll,test_loss,test_rmse,test_r2,test_nll,test_aleatoric,test_epistemic
29,1.00283,0.920065,0.849249,1.002348,1.429439,1.048726,0.766052,1.428827,1.403628,1.05993,0.799968,1.403021,0.325177,0.669137
30,1.017008,0.916432,0.850438,1.016527,1.367319,1.023935,0.776982,1.366731,1.36398,1.048882,0.804116,1.363388,0.335792,0.754583
31,1.002276,0.921505,0.848777,1.001822,1.489403,1.039377,0.770204,1.48875,1.512144,1.060784,0.799646,1.511483,0.247003,0.524118
32,0.988394,0.907654,0.853289,0.987915,1.426946,1.056416,0.762608,1.426332,1.44511,1.076472,0.793676,1.444497,0.368465,0.778725
33,0.94656,0.895528,0.857183,0.946103,1.45311,1.028422,0.775023,1.452479,1.470237,1.078237,0.792999,1.469591,0.275448,0.546748
34,0.974548,0.905782,0.853894,0.974097,1.536583,1.08468,0.749735,1.535915,1.472291,1.059235,0.80023,1.471658,0.257115,0.540449
35,0.93034,0.894114,0.857633,0.929888,1.421863,1.052897,0.764187,1.421281,1.476582,1.07699,0.793477,1.47598,0.28028,0.794091
36,0.942851,0.888643,0.85937,0.942394,1.475897,1.032581,0.773199,1.475236,1.536078,1.077338,0.793344,1.535385,0.222476,0.408067
37,0.923162,0.876847,0.863079,0.922707,1.605351,1.106137,0.739736,1.604652,1.541663,1.09529,0.786399,1.541001,0.238853,0.548864
38,0.922278,0.885598,0.860333,0.921836,1.476503,1.044018,0.768147,1.475891,1.454349,1.053809,0.802272,1.453749,0.235568,0.554932
39,0.929786,0.877415,0.862902,0.929346,1.483801,1.07163,0.755721,1.483153,1.411258,1.055289,0.801716,1.410649,0.291335,0.65547
40,0.903397,0.874871,0.863695,0.90295,1.536373,1.082926,0.750544,1.535729,1.571431,1.099325,0.784822,1.570783,0.240431,0.616362
41,0.768351,0.83327,0.87635,0.767948,1.462061,1.008612,0.783606,1.461443,1.525859,1.041061,0.807027,1.525226,0.177649,0.419908
42,0.677677,0.814093,0.881976,0.677303,1.476655,1.003342,0.785862,1.476059,1.534714,1.043206,0.806231,1.534106,0.170667,0.440634
43,0.653772,0.807319,0.883932,0.653418,1.561978,1.004019,0.785572,1.561385,1.609112,1.039734,0.807518,1.608516,0.151336,0.406731
44,0.626666,0.801821,0.885507,0.626328,1.5318,1.004145,0.785519,1.531238,1.568442,1.036046,0.808882,1.567879,0.155615,0.454063
45,0.618521,0.798296,0.886512,0.618199,1.54762,1.011587,0.782328,1.547073,1.588368,1.040533,0.807222,1.58782,0.152347,0.487824
46,0.60153,0.796205,0.887106,0.601218,1.602908,1.008853,0.783503,1.602366,1.678628,1.047644,0.804579,1.678079,0.133898,0.433328
47,0.578992,0.793885,0.887763,0.578696,1.565323,1.016617,0.780158,1.564809,1.593429,1.047708,0.804555,1.592918,0.150603,0.550006
48,0.568963,0.792582,0.888131,0.568675,1.580793,1.010444,0.78282,1.580293,1.637888,1.049236,0.803984,1.637384,0.14049,0.521163
49,0.557994,0.791842,0.88834,0.557713,1.620002,1.004394,0.785412,1.619508,1.691594,1.042054,0.806658,1.691094,0.124979,0.469113
50,0.547553,0.788467,0.889289,0.547283,1.632664,1.013143,0.781658,1.632177,1.686903,1.04675,0.804912,1.686414,0.128022,0.51392
51,0.532658,0.787847,0.889463,0.532392,1.593822,1.003598,0.785752,1.593355,1.671742,1.052921,0.802605,1.671266,0.132139,0.566203
52,0.533455,0.786721,0.889779,0.533197,1.624048,1.008739,0.783552,1.623586,1.668057,1.04162,0.806819,1.667597,0.125293,0.56328
53,0.516764,0.785919,0.890004,0.516513,1.589636,1.004831,0.785225,1.589192,1.65333,1.049387,0.803928,1.65288,0.130408,0.634915
54,0.515474,0.784464,0.890411,0.515227,1.66186,1.008853,0.783503,1.661416,1.748675,1.05163,0.803089,1.748225,0.114926,0.555178
55,0.495013,0.783304,0.890735,0.494774,1.633434,1.002885,0.786057,1.632999,1.73092,1.049707,0.803808,1.730476,0.113885,0.570152
56,0.486032,0.782605,0.89093,0.485796,1.702277,1.014822,0.780933,1.701835,1.779866,1.053272,0.802473,1.779422,0.105225,0.539596
57,0.472531,0.782457,0.890971,0.472301,1.724111,1.013376,0.781557,1.723678,1.785829,1.051367,0.803187,1.785397,0.101177,0.549362
58,0.468022,0.781513,0.891234,0.467796,1.757992,1.017194,0.779908,1.757562,1.819937,1.059809,0.800014,1.819506,0.097171,0.55244
59,0.458156,0.780612,0.891484,0.457934,1.755328,1.013134,0.781662,1.754907,1.816533,1.053114,0.802533,1.816112,0.096405,0.568099
60,0.455952,0.779366,0.89183,0.455735,1.745648,1.0083,0.78374,1.745235,1.820359,1.054636,0.801961,1.819945,0.093902,0.591296
61,0.442812,0.777059,0.89247,0.442597,1.81237,1.01615,0.78036,1.811956,1.889143,1.059194,0.800246,1.888727,0.086766,0.557948
62,0.440478,0.778483,0.892076,0.440266,1.774383,1.008976,0.78345,1.773978,1.85137,1.05693,0.801099,1.850962,0.088445,0.597645
63,0.425959,0.776674,0.892576,0.425751,1.800759,1.018635,0.779284,1.800355,1.875614,1.061632,0.799325,1.875209,0.086815,0.609783
64,0.417622,0.775388,0.892932,0.417417,1.802516,1.017126,0.779938,1.802117,1.869904,1.059152,0.800262,1.869506,0.085641,0.625057
65,0.428409,0.775324,0.892949,0.428204,1.790992,1.020243,0.778587,1.790597,1.854541,1.068635,0.796669,1.854144,0.084528,0.660727
66,0.417917,0.775258,0.892968,0.417715,1.820166,1.022282,0.777701,1.819768,1.882775,1.060821,0.799632,1.882379,0.081602,0.632352
67,0.408566,0.774453,0.89319,0.408365,1.780052,1.009483,0.783232,1.779671,1.875353,1.057899,0.800734,1.874969,0.079742,0.684879
68,0.394221,0.773258,0.893519,0.394024,1.857284,1.012692,0.781852,1.856898,1.925155,1.062374,0.799045,1.924767,0.074011,0.608901
69,0.400057,0.773593,0.893427,0.399862,1.806437,1.015624,0.780587,1.806059,1.884938,1.059613,0.800088,1.884559,0.076701,0.696603
70,0.384764,0.772563,0.89371,0.384573,1.844363,1.018001,0.779559,1.843986,1.89334,1.063995,0.798431,1.892964,0.077264,0.714775
71,0.380001,0.772083,0.893843,0.379813,1.869071,1.016951,0.780013,1.868696,1.922584,1.060556,0.799732,1.92221,0.072704,0.676938
72,0.376307,0.770519,0.894272,0.376118,1.903519,1.018862,0.779186,1.90314,1.953537,1.065196,0.797976,1.953159,0.070185,0.660892
73,0.377583,0.771296,0.894059,0.377396,1.865456,1.008,0.783869,1.865088,1.954366,1.06315,0.798751,1.953994,0.06816,0.666209
74,0.355789,0.77009,0.89439,0.355605,1.888908,1.019605,0.778863,1.88854,1.952379,1.067734,0.797012,1.952009,0.069588,0.708267
75,0.354036,0.768156,0.89492,0.353852,1.879533,1.01279,0.78181,1.879169,1.954941,1.06157,0.799349,1.954576,0.067555,0.707575
76,0.353565,0.768941,0.894705,0.353385,1.934845,1.022045,0.777804,1.934477,1.982449,1.064704,0.798162,1.982084,0.065797,0.698161
77,0.356531,0.768511,0.894823,0.356351,1.924831,1.028916,0.774806,1.924466,1.971323,1.072382,0.795241,1.970961,0.066954,0.769688
78,0.339431,0.766861,0.895274,0.339253,1.88217,1.019645,0.778846,1.881811,1.957163,1.07143,0.795604,1.956803,0.067461,0.774249
79,0.336996,0.767459,0.89511,0.336818,1.960618,1.0193,0.778996,1.960256,2.012798,1.06691,0.797325,2.012437,0.061149,0.675306
80,0.322843,0.767904,0.894989,0.322667,2.042939,1.023051,0.777366,2.042574,2.08641,1.069317,0.79641,2.086047,0.055413,0.603314
81,0.288099,0.764653,0.895876,0.287925,2.021535,1.020507,0.778472,2.021172,2.072402,1.067865,0.796962,2.07204,0.056732,0.622013
82,0.268127,0.763067,0.896307,0.267952,2.045547,1.019237,0.779023,2.045183,2.106136,1.068534,0.796708,2.105773,0.055746,0.601221
83,0.240998,0.762793,0.896382,0.240827,2.053019,1.017808,0.779642,2.052656,2.120246,1.067925,0.796939,2.119884,0.055422,0.597753
84,0.236945,0.762696,0.896408,0.236774,2.067574,1.019541,0.778891,2.067212,2.130055,1.068742,0.796628,2.129693,0.055557,0.602821
85,0.23308,0.762379,0.896494,0.23291,2.078409,1.017689,0.779694,2.078048,2.150512,1.067858,0.796965,2.15015,0.054922,0.592972
86,0.231211,0.762333,0.896507,0.231041,2.081209,1.018824,0.779202,2.080849,2.152127,1.068785,0.796612,2.151767,0.055336,0.607084
87,0.223112,0.762298,0.896516,0.222942,2.099665,1.019628,0.778853,2.099304,2.170751,1.068971,0.796541,2.17039,0.054689,0.59739
88,0.226601,0.762159,0.896554,0.226431,2.098556,1.018866,0.779184,2.098196,2.169836,1.068693,0.796647,2.169476,0.054868,0.607157
89,0.217102,0.761964,0.896607,0.216933,2.105887,1.01991,0.778731,2.105528,2.170043,1.069358,0.796394,2.169685,0.055342,0.619637
90,0.218147,0.761985,0.896601,0.217978,2.098361,1.018032,0.779545,2.098005,2.177829,1.068145,0.796855,2.177472,0.0552,0.623589
91,0.213029,0.761984,0.896601,0.212863,2.093184,1.018436,0.779371,2.09283,2.17016,1.068685,0.79665,2.169805,0.056127,0.644987
92,0.217015,0.761553,0.896719,0.216848,2.107534,1.018846,0.779193,2.10718,2.181128,1.069145,0.796475,2.180774,0.055808,0.641517
93,0.210727,0.761854,0.896637,0.210561,2.109097,1.018705,0.779254,2.108744,2.180135,1.068388,0.796763,2.179783,0.056029,0.652712
94,0.211647,0.761604,0.896705,0.211481,2.096697,1.017955,0.779579,2.096347,2.172477,1.06827,0.796808,2.172126,0.056803,0.673108
95,0.202149,0.761726,0.896671,0.201985,2.115775,1.018947,0.779149,2.115424,2.187356,1.068854,0.796586,2.187006,0.056213,0.664579
96,0.210295,0.761758,0.896663,0.210131,2.138955,1.020509,0.778471,2.138603,2.206957,1.069054,0.79651,2.206606,0.055692,0.657383
97,0.19493,0.76152,0.896727,0.194767,2.146217,1.019452,0.77893,2.145867,2.220663,1.069318,0.796409,2.220313,0.055121,0.653477
98,0.195095,0.76159,0.896708,0.194933,2.137485,1.019855,0.778755,2.137135,2.209877,1.069383,0.796384,2.209528,0.055924,0.669753
99,0.197452,0.761772,0.896659,0.19729,2.124831,1.018869,0.779182,2.124485,2.197485,1.069198,0.796455,2.197139,0.056716,0.697545
100,0.200235,0.761509,0.89673,0.200073,2.142545,1.01997,0.778705,2.142198,2.212015,1.069512,0.796335,2.211668,0.056438,0.690688
101,0.189371,0.76174,0.896668,0.189211,2.141787,1.021024,0.778248,2.141441,2.210145,1.069744,0.796247,2.2098,0.056604,0.70014
102,0.195332,0.76174,0.896668,0.195172,2.140658,1.0204,0.778519,2.140313,2.206219,1.068858,0.796584,2.205875,0.056767,0.71322
103,0.195856,0.761624,0.896699,0.195696,2.142803,1.021265,0.778143,2.142459,2.209542,1.069932,0.796175,2.209199,0.057061,0.718646
104,0.19586,0.76189,0.896627,0.1957,2.153598,1.019127,0.779071,2.153256,2.22504,1.069393,0.796381,2.224697,0.056393,0.709891
105,0.182727,0.761522,0.896727,0.182569,2.15604,1.020928,0.778289,2.155697,2.218815,1.069614,0.796296,2.218474,0.056901,0.726933
106,0.187604,0.761489,0.896736,0.187445,2.154727,1.020353,0.778539,2.154385,2.224251,1.069614,0.796296,2.22391,0.056813,0.727044
107,0.186269,0.761747,0.896666,0.186111,2.152276,1.019803,0.778778,2.151936,2.221982,1.069248,0.796435,2.221642,0.057044,0.734876
108,0.181326,0.761539,0.896722,0.181169,2.169375,1.021874,0.777878,2.169034,2.232514,1.071064,0.795744,2.232174,0.057061,0.73736
109,0.179785,0.761368,0.896769,0.179627,2.166921,1.020906,0.778299,2.166582,2.233879,1.070443,0.795981,2.23354,0.057076,0.7459
110,0.181207,0.761579,0.896712,0.18105,2.174074,1.021399,0.778085,2.173735,2.236384,1.070205,0.796071,2.236046,0.057027,0.749852
111,0.184226,0.761417,0.896755,0.18407,2.174102,1.019558,0.778884,2.173764,2.249676,1.069986,0.796154,2.249339,0.056464,0.742718
112,0.184862,0.761622,0.8967,0.184705,2.16872,1.02058,0.77844,2.168383,2.241805,1.071261,0.795668,2.241468,0.057234,0.765336
113,0.170562,0.761308,0.896785,0.170407,2.182747,1.021056,0.778234,2.18241,2.253067,1.072005,0.795385,2.25273,0.056923,0.758843
114,0.166342,0.761236,0.896804,0.166188,2.1777,1.020875,0.778312,2.177365,2.246789,1.071441,0.7956,2.246454,0.057242,0.776028
115,0.174086,0.761395,0.896761,0.173931,2.182777,1.021619,0.777989,2.182441,2.24759,1.072439,0.795219,2.247256,0.057716,0.789753
116,0.167453,0.76145,0.896746,0.167299,2.17732,1.021287,0.778133,2.176986,2.247855,1.072685,0.795125,2.247521,0.057983,0.801773
117,0.163033,0.761253,0.8968,0.16288,2.184534,1.021376,0.778095,2.1842,2.25119,1.071291,0.795657,2.250857,0.057576,0.797623
118,0.166134,0.761244,0.896802,0.16598,2.194873,1.022432,0.777636,2.194539,2.261984,1.072441,0.795218,2.26165,0.05722,0.790905
119,0.159109,0.761473,0.89674,0.158955,2.19809,1.023352,0.777235,2.197755,2.262188,1.0726,0.795157,2.261855,0.057464,0.799963
120,0.168372,0.761157,0.896826,0.168218,2.197347,1.022336,0.777677,2.197014,2.261299,1.071736,0.795487,2.260967,0.057697,0.811535
121,0.159157,0.76101,0.896866,0.159005,2.197796,1.021707,0.777951,2.197463,2.265501,1.071497,0.795578,2.265169,0.057414,0.80448
122,0.152093,0.760942,0.896884,0.151941,2.199448,1.022064,0.777796,2.199115,2.265823,1.07171,0.795497,2.26549,0.057435,0.804819
123,0.151436,0.760951,0.896882,0.151284,2.202925,1.02217,0.77775,2.202592,2.269013,1.07188,0.795432,2.268681,0.057302,0.80148
124,0.151081,0.760968,0.896877,0.150928,2.203567,1.022309,0.777689,2.203234,2.269151,1.071933,0.795412,2.268819,0.057329,0.802929
125,0.149345,0.760906,0.896894,0.149192,2.204548,1.022419,0.777641,2.204215,2.270319,1.071946,0.795407,2.269987,0.057297,0.802226
126,0.152451,0.760933,0.896887,0.152298,2.207977,1.022247,0.777716,2.207644,2.274291,1.071977,0.795395,2.273958,0.057097,0.797828
127,0.148373,0.760925,0.896889,0.148221,2.208678,1.022278,0.777703,2.208345,2.274524,1.071976,0.795395,2.274192,0.05711,0.798596
128,0.154571,0.760929,0.896888,0.154417,2.209644,1.022367,0.777664,2.20931,2.275129,1.071976,0.795395,2.274796,0.057087,0.798152
129,0.151423,0.760937,0.896886,0.151271,2.213891,1.02247,0.777619,2.213557,2.279037,1.072116,0.795342,2.278705,0.056918,0.79401
130,0.147079,0.76092,0.89689,0.146927,2.212994,1.022646,0.777542,2.212661,2.27762,1.0721,0.795348,2.277288,0.057029,0.796641
131,0.15312,0.760901,0.896895,0.152967,2.211512,1.022231,0.777723,2.211179,2.277568,1.071929,0.795414,2.277236,0.05703,0.797187
132,0.147645,0.760911,0.896893,0.147493,2.212338,1.022337,0.777677,2.212005,2.277967,1.072022,0.795378,2.277634,0.057067,0.798293
133,0.155837,0.760904,0.896895,0.155684,2.214761,1.022509,0.777602,2.214428,2.27969,1.072121,0.79534,2.279358,0.057007,0.797004
134,0.154335,0.760902,0.896895,0.154181,2.213695,1.022469,0.777619,2.213361,2.27894,1.072131,0.795337,2.278607,0.057068,0.799249
135,0.148387,0.76091,0.896893,0.148236,2.213225,1.022352,0.77767,2.212892,2.278744,1.072082,0.795355,2.278412,0.057103,0.800994
136,0.151091,0.760951,0.896882,0.150938,2.21464,1.022266,0.777708,2.214307,2.28053,1.072123,0.795339,2.280198,0.057023,0.799334
137,0.144328,0.760889,0.896899,0.144177,2.218023,1.022692,0.777523,2.21769,2.282797,1.072299,0.795272,2.282465,0.056946,0.797461
138,0.146249,0.760921,0.89689,0.146097,2.217712,1.022422,0.77764,2.217379,2.284114,1.072229,0.795299,2.283782,0.056873,0.796498
139,0.151654,0.760923,0.896889,0.151502,2.218925,1.022413,0.777644,2.218592,2.285253,1.072205,0.795308,2.284921,0.056873,0.796181
140,0.150075,0.760961,0.896879,0.149923,2.220997,1.022838,0.777459,2.220664,2.285719,1.072396,0.795235,2.285387,0.056894,0.797313
141,0.147219,0.760956,0.89688,0.147066,2.221215,1.022284,0.7777,2.220883,2.287529,1.072098,0.795349,2.287197,0.056773,0.794985
142,0.142815,0.760957,0.89688,0.142663,2.221164,1.02247,0.777619,2.220831,2.286822,1.072187,0.795315,2.28649,0.056843,0.797204
143,0.156671,0.760982,0.896873,0.156516,2.22223,1.022757,0.777494,2.221897,2.286755,1.072276,0.795281,2.286423,0.056856,0.797522
144,0.146202,0.760961,0.896879,0.14605,2.221243,1.022696,0.777521,2.22091,2.286177,1.072306,0.795269,2.285846,0.05692,0.799547
145,0.143324,0.76095,0.896882,0.143172,2.221722,1.022651,0.77754,2.221389,2.287171,1.072306,0.79527,2.286839,0.056932,0.800271
146,0.146268,0.760896,0.896897,0.146116,2.223836,1.022709,0.777515,2.223504,2.2885,1.072277,0.795281,2.288168,0.056892,0.7996
147,0.151004,0.760886,0.896899,0.150851,2.222355,1.022525,0.777595,2.222022,2.287944,1.07212,0.795341,2.287613,0.056919,0.800416
148,0.143741,0.760898,0.896896,0.14359,2.220846,1.022664,0.777535,2.220514,2.28531,1.072219,0.795303,2.284978,0.057094,0.805892
149,0.143192,0.760918,0.896891,0.14304,2.221389,1.022592,0.777566,2.221057,2.286134,1.07217,0.795322,2.285803,0.057071,0.805857
150,0.147329,0.760909,0.896893,0.147178,2.221938,1.022614,0.777556,2.221606,2.286921,1.072311,0.795268,2.28659,0.057061,0.806204
