epoch,train_loss,train_rmse,train_r2,train_nll,valid_loss,valid_rmse,valid_r2,valid_nll,test_loss,test_rmse,test_r2,test_nll,test_aleatoric,test_epistemic
73,0.324553,0.757329,0.895732,0.324352,2.161076,1.091365,0.764972,2.160588,2.071921,1.126854,0.76654,2.071465,0.083127,0.49424
74,0.313393,0.756691,0.895908,0.313196,2.097128,1.086699,0.766978,2.096656,2.027833,1.123479,0.767937,2.027392,0.084889,0.55444
75,0.309184,0.756141,0.896059,0.308989,2.108226,1.089233,0.76589,2.107758,2.031402,1.129006,0.765648,2.030963,0.08448,0.567474
76,0.313508,0.754862,0.89641,0.313314,2.101599,1.086943,0.766873,2.101133,2.005248,1.121207,0.768875,2.004813,0.08166,0.565695
77,0.303353,0.755536,0.896225,0.303161,2.263358,1.09686,0.762599,2.262876,2.159741,1.129995,0.765237,2.159294,0.071116,0.46638
78,0.286701,0.754952,0.896385,0.286512,2.107146,1.093522,0.764042,2.106692,2.017315,1.127847,0.766129,2.016893,0.081037,0.613357
79,0.285754,0.754255,0.896577,0.285567,2.217825,1.090531,0.765331,2.21736,2.109148,1.125499,0.767102,2.108715,0.073041,0.517787
80,0.283312,0.75376,0.896712,0.283128,2.228287,1.095721,0.763092,2.227822,2.125226,1.1316,0.76457,2.124794,0.072339,0.527552
81,0.248369,0.752395,0.897086,0.248184,2.216599,1.092055,0.764675,2.216137,2.119426,1.128831,0.765721,2.118996,0.072411,0.534075
82,0.212884,0.750948,0.897481,0.212701,2.244698,1.090328,0.765419,2.244237,2.158519,1.12996,0.765252,2.158088,0.070641,0.514399
83,0.19622,0.75048,0.897609,0.196038,2.253341,1.089689,0.765693,2.252881,2.161573,1.128146,0.766005,2.161144,0.070463,0.514309
84,0.192686,0.750392,0.897633,0.192504,2.266661,1.089884,0.76561,2.2662,2.16923,1.12864,0.7658,2.168801,0.070414,0.513474
85,0.183526,0.750544,0.897592,0.183345,2.266978,1.087969,0.766433,2.266521,2.168904,1.12685,0.766542,2.168478,0.070476,0.521491
86,0.177532,0.750286,0.897662,0.177353,2.273137,1.08909,0.765951,2.272681,2.175819,1.127768,0.766162,2.175394,0.070456,0.524777
87,0.169854,0.750229,0.897678,0.169675,2.279141,1.086948,0.766871,2.278685,2.187024,1.127796,0.76615,2.1866,0.070114,0.521699
88,0.171054,0.749903,0.897767,0.170876,2.308142,1.089174,0.765915,2.307687,2.211282,1.129031,0.765638,2.210859,0.069036,0.514381
89,0.173986,0.750072,0.897721,0.173808,2.296413,1.088274,0.766302,2.29596,2.203614,1.128693,0.765778,2.203192,0.069638,0.526027
90,0.166783,0.750018,0.897735,0.166606,2.309438,1.088313,0.766285,2.308986,2.211533,1.128122,0.766015,2.211112,0.069116,0.523468
91,0.165386,0.750012,0.897737,0.165209,2.294869,1.088897,0.766034,2.294421,2.199507,1.129135,0.765594,2.19909,0.070566,0.54698
92,0.161606,0.749961,0.897751,0.161431,2.290505,1.088927,0.766021,2.290058,2.192579,1.129557,0.765419,2.192164,0.071096,0.560173
93,0.156635,0.749919,0.897762,0.156461,2.295807,1.088654,0.766138,2.295363,2.197492,1.128577,0.765826,2.19708,0.070875,0.562632
94,0.156642,0.749537,0.897866,0.156468,2.302415,1.089015,0.765983,2.301972,2.19814,1.128032,0.766052,2.197729,0.070851,0.568336
95,0.15214,0.749574,0.897856,0.151966,2.306839,1.088014,0.766413,2.306397,2.201872,1.12752,0.766264,2.201461,0.070569,0.56709
96,0.145609,0.74973,0.897814,0.145437,2.319603,1.089205,0.765902,2.319161,2.218459,1.128237,0.765967,2.218049,0.069835,0.562134
97,0.140044,0.749681,0.897827,0.139873,2.29912,1.088292,0.766294,2.298682,2.198361,1.128512,0.765853,2.197954,0.071506,0.587926
98,0.155554,0.749693,0.897824,0.155382,2.306264,1.087906,0.766459,2.305827,2.206255,1.128203,0.765981,2.205849,0.071057,0.588275
99,0.146614,0.749668,0.897831,0.146444,2.293413,1.087714,0.766542,2.292979,2.195432,1.128334,0.765927,2.195029,0.071801,0.603419
100,0.142987,0.749599,0.897849,0.142817,2.319425,1.088187,0.766339,2.31899,2.21883,1.129148,0.765589,2.218426,0.070476,0.589462
101,0.136488,0.749335,0.897921,0.136318,2.312728,1.087754,0.766525,2.312296,2.211154,1.127629,0.766219,2.210752,0.070992,0.602307
102,0.13953,0.749502,0.897876,0.139361,2.323744,1.09051,0.76534,2.323311,2.225728,1.130422,0.76506,2.225326,0.070734,0.602577
103,0.143165,0.749508,0.897874,0.142996,2.304831,1.087813,0.766499,2.3044,2.202294,1.127844,0.76613,2.201894,0.07177,0.621298
104,0.13554,0.749372,0.897911,0.135373,2.317732,1.08932,0.765852,2.317303,2.215442,1.129159,0.765584,2.215044,0.071252,0.620704
105,0.136028,0.749288,0.897934,0.135861,2.318493,1.088196,0.766335,2.318065,2.215281,1.12845,0.765879,2.214884,0.071183,0.624756
106,0.132305,0.749422,0.897898,0.132138,2.327206,1.088532,0.766191,2.326778,2.223173,1.128485,0.765864,2.222777,0.070767,0.622356
107,0.128065,0.749405,0.897902,0.127899,2.322546,1.087468,0.766648,2.322119,2.217061,1.127781,0.766156,2.216666,0.071148,0.635747
108,0.132017,0.749349,0.897918,0.13185,2.34023,1.088352,0.766268,2.339803,2.240949,1.129084,0.765616,2.240553,0.069804,0.618884
109,0.12769,0.749493,0.897878,0.127525,2.32922,1.089057,0.765965,2.328795,2.228869,1.130041,0.765218,2.228475,0.071064,0.642696
110,0.132563,0.749138,0.897975,0.132397,2.33671,1.08904,0.765972,2.336286,2.233705,1.129109,0.765605,2.233312,0.070532,0.638913
111,0.132795,0.749451,0.89789,0.132628,2.33008,1.086566,0.767035,2.329658,2.226806,1.128097,0.766025,2.226414,0.070878,0.65023
112,0.118297,0.749164,0.897968,0.118133,2.347427,1.088729,0.766106,2.347004,2.250696,1.131124,0.764768,2.250303,0.069883,0.63892
113,0.123631,0.749286,0.897935,0.123466,2.339727,1.08815,0.766355,2.339306,2.2386,1.129436,0.765469,2.238209,0.070491,0.652948
114,0.123068,0.749144,0.897974,0.122904,2.354412,1.090357,0.765406,2.35399,2.248251,1.130105,0.765191,2.247861,0.070277,0.654273
115,0.117712,0.749231,0.89795,0.117548,2.33983,1.087223,0.766752,2.339411,2.240088,1.12928,0.765534,2.2397,0.070545,0.663824
116,0.116142,0.749178,0.897964,0.115979,2.343958,1.089325,0.76585,2.34354,2.243455,1.130368,0.765082,2.243067,0.070691,0.670688
117,0.115942,0.749195,0.89796,0.115779,2.347956,1.089461,0.765792,2.347539,2.248904,1.130924,0.764851,2.248518,0.070636,0.67523
118,0.119361,0.749241,0.897947,0.119199,2.346167,1.088584,0.766168,2.34575,2.245218,1.129652,0.76538,2.244832,0.07099,0.685435
119,0.108363,0.74896,0.898024,0.108202,2.334872,1.088855,0.766052,2.334458,2.23435,1.131102,0.764777,2.233966,0.072139,0.705738
120,0.115037,0.749094,0.897987,0.114875,2.3563,1.088856,0.766052,2.355885,2.256374,1.129972,0.765247,2.255989,0.070484,0.683682
121,0.095275,0.74875,0.898081,0.095115,2.357229,1.088648,0.766141,2.356814,2.257047,1.130037,0.76522,2.256662,0.070436,0.6817
122,0.100091,0.748741,0.898083,0.099931,2.358835,1.088835,0.76606,2.358419,2.257815,1.130211,0.765148,2.25743,0.070462,0.681676
123,0.102262,0.74874,0.898083,0.102102,2.359239,1.088934,0.766018,2.358824,2.259008,1.130505,0.765025,2.258624,0.07047,0.682147
124,0.09614,0.748736,0.898085,0.09598,2.36116,1.089032,0.765976,2.360744,2.260797,1.130588,0.764991,2.260412,0.070373,0.680827
125,0.096047,0.748755,0.898079,0.095886,2.363267,1.088863,0.766048,2.362852,2.262432,1.13039,0.765073,2.262047,0.070248,0.678928
126,0.101902,0.748717,0.89809,0.101742,2.364813,1.088666,0.766133,2.364397,2.264109,1.130239,0.765136,2.263724,0.070119,0.677404
127,0.100752,0.748713,0.898091,0.100591,2.365021,1.088715,0.766112,2.364606,2.265,1.130404,0.765067,2.264615,0.07012,0.677959
128,0.106282,0.74872,0.898089,0.10612,2.366351,1.089067,0.765961,2.365936,2.265799,1.130655,0.764963,2.265414,0.070126,0.678289
129,0.100149,0.748743,0.898083,0.099988,2.366772,1.08889,0.766037,2.366356,2.266364,1.130506,0.765025,2.265979,0.070112,0.678314
130,0.102288,0.748734,0.898085,0.102127,2.365945,1.08879,0.76608,2.365529,2.265736,1.130532,0.765014,2.265351,0.070173,0.679301
131,0.096596,0.748726,0.898087,0.096436,2.366873,1.088717,0.766111,2.366458,2.266685,1.130515,0.765021,2.2663,0.070134,0.678997
132,0.090316,0.748722,0.898089,0.090156,2.367031,1.088711,0.766114,2.366616,2.266025,1.130352,0.765089,2.26564,0.07016,0.679927
133,0.09819,0.748717,0.89809,0.09803,2.369237,1.088964,0.766005,2.368822,2.267965,1.130505,0.765025,2.26758,0.070095,0.679455
134,0.097308,0.748696,0.898095,0.097147,2.367739,1.08901,0.765985,2.367324,2.266305,1.130486,0.765033,2.265921,0.070241,0.682059
135,0.094414,0.748718,0.89809,0.094254,2.36896,1.088931,0.766019,2.368545,2.267189,1.130448,0.765049,2.266804,0.070192,0.681243
136,0.096759,0.74875,0.898081,0.096598,2.369124,1.088599,0.766162,2.368709,2.26798,1.130218,0.765145,2.267595,0.070111,0.680239
137,0.092944,0.748721,0.898089,0.092784,2.371981,1.089229,0.765891,2.371566,2.270627,1.130617,0.764979,2.270243,0.070026,0.67996
138,0.094902,0.748718,0.89809,0.094742,2.373063,1.088949,0.766011,2.372648,2.271712,1.130491,0.765031,2.271327,0.06996,0.679044
139,0.092539,0.748693,0.898096,0.09238,2.37339,1.08905,0.765968,2.372976,2.272017,1.130619,0.764978,2.271633,0.069977,0.67972
140,0.101885,0.748734,0.898085,0.101725,2.371366,1.088646,0.766142,2.370951,2.270859,1.130429,0.765057,2.270475,0.070034,0.681277
141,0.093251,0.748706,0.898093,0.093091,2.373442,1.088697,0.76612,2.373027,2.273064,1.130463,0.765043,2.27268,0.069914,0.679649
142,0.101663,0.748727,0.898087,0.101502,2.372737,1.088525,0.766194,2.372322,2.272181,1.130254,0.76513,2.271796,0.069954,0.68055
143,0.094623,0.748694,0.898096,0.094463,2.371535,1.088683,0.766126,2.37112,2.270881,1.130426,0.765058,2.270497,0.070095,0.6835
144,0.10445,0.748692,0.898097,0.104289,2.373994,1.088753,0.766096,2.37358,2.274282,1.130583,0.764993,2.273898,0.069921,0.681063
145,0.098127,0.748679,0.8981,0.097966,2.374274,1.088685,0.766125,2.37386,2.274276,1.130574,0.764997,2.273892,0.069922,0.681635
146,0.101877,0.748737,0.898084,0.101716,2.373359,1.088561,0.766178,2.372945,2.273242,1.130496,0.765029,2.272858,0.070029,0.683799
147,0.095365,0.748703,0.898094,0.095205,2.373584,1.088467,0.766218,2.37317,2.273292,1.130354,0.765088,2.272908,0.070048,0.684437
148,0.095196,0.748687,0.898098,0.095036,2.376015,1.08914,0.76593,2.375601,2.275374,1.130836,0.764888,2.27499,0.07002,0.684273
149,0.098074,0.748741,0.898083,0.097914,2.375173,1.088656,0.766137,2.374759,2.274677,1.130599,0.764986,2.274294,0.070029,0.684828
150,0.09437,0.748708,0.898092,0.09421,2.373884,1.088689,0.766123,2.37347,2.273677,1.130631,0.764973,2.273294,0.070154,0.687458
