epoch,train_loss,train_rmse,train_r2,train_nll,valid_loss,valid_rmse,valid_r2,valid_nll,test_loss,test_rmse,test_r2,test_nll,test_aleatoric,test_epistemic
33,0.935984,0.842295,0.859021,0.935136,1.888216,1.228951,0.678001,1.88678,1.792567,1.222943,0.771001,1.791081,0.435804,0.251375
34,0.977583,0.838893,0.860158,0.976716,1.963617,1.333514,0.620876,1.961456,1.795711,1.276484,0.750511,1.793615,0.525247,0.214357
35,0.920513,0.822069,0.865711,0.919606,1.803245,1.163478,0.711396,1.801731,1.766159,1.174934,0.788628,1.764502,0.373504,0.1823
36,0.923832,0.830469,0.862952,0.922944,1.762553,1.264711,0.658989,1.76081,1.670551,1.225616,0.769999,1.668798,0.63466,0.316056
37,0.931195,0.826237,0.864345,0.930302,1.760878,1.203845,0.691022,1.759157,1.821852,1.312745,0.736135,1.819789,0.489243,0.218166
38,0.910156,0.809662,0.869733,0.909261,1.5536,1.142374,0.721771,1.552271,1.587006,1.195412,0.781196,1.585513,0.619835,0.306498
39,0.861152,0.786679,0.877024,0.860301,1.788764,1.187207,0.699504,1.787145,1.683914,1.146811,0.798626,1.682263,0.427756,0.185944
40,0.868006,0.784075,0.877837,0.867118,1.828487,1.209487,0.68812,1.826751,1.730973,1.20742,0.776778,1.729149,0.499494,0.210508
41,0.625346,0.69762,0.903292,0.624604,1.903411,1.155758,0.715214,1.901682,1.76899,1.116724,0.809053,1.76723,0.319015,0.122396
42,0.457869,0.638789,0.918915,0.457195,1.999217,1.132067,0.726769,1.997523,1.816417,1.096861,0.815786,1.814699,0.297822,0.107773
43,0.388819,0.618068,0.92409,0.38818,2.046411,1.123315,0.730977,2.044756,1.893729,1.099331,0.814955,1.892017,0.270616,0.093641
44,0.33659,0.601625,0.928076,0.335981,2.188383,1.131888,0.726856,2.186687,1.983866,1.087221,0.819009,1.982164,0.244816,0.081474
45,0.282274,0.592532,0.930233,0.281695,2.195121,1.127338,0.729047,2.193455,2.027318,1.090173,0.818025,2.025622,0.239329,0.078038
46,0.235557,0.584055,0.932215,0.234997,2.228649,1.135128,0.725289,2.226953,2.023596,1.092781,0.817154,2.021893,0.247973,0.079056
47,0.199871,0.575026,0.934295,0.199326,2.317142,1.127955,0.72875,2.315465,2.127195,1.089435,0.818271,2.125502,0.234319,0.072884
48,0.157306,0.56645,0.93624,0.156778,2.324937,1.144012,0.720972,2.323227,2.089173,1.088058,0.818731,2.08749,0.256109,0.079156
49,0.129676,0.562887,0.93704,0.129157,2.320998,1.137636,0.724074,2.319306,2.108959,1.081094,0.821044,2.10729,0.240589,0.073788
50,0.101191,0.557739,0.938186,0.10068,2.41734,1.145032,0.720475,2.415622,2.1731,1.085188,0.819685,2.171423,0.251388,0.074727
51,0.065855,0.551817,0.939492,0.065356,2.551679,1.14629,0.71986,2.549916,2.289888,1.092035,0.817403,2.288169,0.249219,0.072486
52,0.04717,0.547552,0.940423,0.046682,2.558692,1.158979,0.713624,2.556914,2.31345,1.101177,0.814333,2.311718,0.244998,0.070534
53,0.015216,0.54545,0.94088,0.014735,2.509916,1.14915,0.718461,2.508196,2.286515,1.083231,0.820335,2.284831,0.231789,0.068483
54,-0.026508,0.541762,0.941677,-0.026977,2.527146,1.154776,0.715697,2.525403,2.275569,1.08346,0.820259,2.273889,0.267623,0.077997
55,-0.050276,0.537164,0.942663,-0.050734,2.653079,1.147621,0.719209,2.651326,2.42052,1.09401,0.816742,2.418802,0.232882,0.066222
56,-0.080126,0.532586,0.943636,-0.080579,2.705462,1.153145,0.7165,2.703685,2.436946,1.081958,0.820757,2.435237,0.240036,0.067794
57,-0.098543,0.529049,0.944382,-0.09899,2.679018,1.148349,0.718853,2.677258,2.437762,1.094556,0.816559,2.436035,0.247384,0.070753
58,-0.130833,0.525631,0.945098,-0.131273,2.764462,1.154184,0.715989,2.76268,2.487215,1.090548,0.8179,2.485501,0.254983,0.072018
59,-0.134518,0.522809,0.945686,-0.134952,2.709119,1.147203,0.719414,2.70738,2.464595,1.08422,0.820007,2.462906,0.24381,0.070192
60,-0.161012,0.521162,0.946028,-0.161446,2.985856,1.175934,0.705184,2.983997,2.648604,1.096592,0.815876,2.646841,0.229306,0.06352
61,-0.185654,0.518823,0.946511,-0.186075,2.734654,1.155103,0.715536,2.732899,2.488303,1.09273,0.81717,2.486593,0.287488,0.081754
62,-0.192023,0.517195,0.946846,-0.192438,2.897445,1.162867,0.711699,2.895639,2.628233,1.093151,0.81703,2.6265,0.245014,0.068081
63,-0.231434,0.511684,0.947973,-0.231843,2.956969,1.158593,0.713815,2.955169,2.661809,1.090071,0.818059,2.66008,0.261439,0.072781
64,-0.249925,0.508505,0.948617,-0.250327,3.009417,1.17077,0.707767,3.007582,2.692847,1.099839,0.814784,2.691081,0.265802,0.073628
65,-0.24805,0.509993,0.948316,-0.248453,2.784887,1.179085,0.703601,2.783119,2.48588,1.093893,0.816781,2.484204,0.306267,0.08799
66,-0.269813,0.509288,0.948459,-0.270207,2.988132,1.168213,0.709042,2.986337,2.683597,1.087029,0.819073,2.681884,0.273865,0.076551
67,-0.283195,0.507951,0.948729,-0.283587,3.021961,1.174082,0.706112,3.020143,2.713121,1.095926,0.816099,2.71139,0.289788,0.079944
68,-0.30931,0.504461,0.949432,-0.309693,3.035225,1.172383,0.706962,3.033427,2.735382,1.094595,0.816546,2.733665,0.269702,0.076744
69,-0.328911,0.502526,0.949819,-0.32929,3.014481,1.179382,0.703452,3.012679,2.67151,1.093745,0.816831,2.669816,0.331326,0.094076
70,-0.333829,0.502081,0.949908,-0.334208,3.065524,1.183256,0.701501,3.063703,2.69198,1.10249,0.81389,2.690265,0.321719,0.09045
71,-0.346629,0.50024,0.950274,-0.347003,3.032837,1.17711,0.704594,3.03105,2.733069,1.090357,0.817964,2.731373,0.282108,0.080894
72,-0.342805,0.497924,0.950734,-0.343177,3.212118,1.182359,0.701953,3.210279,2.821188,1.098985,0.815071,2.819466,0.293003,0.082051
73,-0.364422,0.495575,0.951197,-0.364785,3.206817,1.181942,0.702164,3.204986,2.834391,1.095813,0.816137,2.832682,0.286302,0.080132
74,-0.402566,0.497295,0.950858,-0.40293,3.203618,1.167956,0.70917,3.201845,2.935062,1.097557,0.815552,2.933339,0.301131,0.085354
75,-0.384562,0.494759,0.951358,-0.384917,3.237675,1.181283,0.702496,3.235878,2.885393,1.093361,0.81696,2.883709,0.315385,0.08869
76,-0.403905,0.495205,0.95127,-0.40426,3.201114,1.18349,0.701383,3.199314,2.838003,1.099953,0.814745,2.836302,0.321346,0.092211
77,-0.428144,0.489926,0.952304,-0.428495,3.500854,1.176098,0.705101,3.499015,3.114512,1.095548,0.816226,3.112777,0.275008,0.076574
78,-0.431171,0.490159,0.952258,-0.431515,3.380425,1.172344,0.706981,3.378636,3.067499,1.093324,0.816972,3.065798,0.297741,0.083865
79,-0.435475,0.490587,0.952175,-0.435817,3.243357,1.175225,0.705539,3.24159,2.908292,1.087286,0.818988,2.906631,0.302744,0.088463
80,-0.424438,0.490036,0.952282,-0.424785,3.125798,1.176099,0.705101,3.124058,2.795455,1.098237,0.815323,2.793804,0.35256,0.104775
81,-0.579942,0.480809,0.954062,-0.580261,3.536694,1.173801,0.706252,3.534885,3.203937,1.097208,0.815669,3.202214,0.288348,0.082225
82,-0.721785,0.479499,0.954312,-0.722095,3.776755,1.17392,0.706193,3.77491,3.422958,1.09599,0.816078,3.421205,0.278079,0.077599
83,-0.805943,0.478657,0.954473,-0.806246,3.984126,1.175733,0.705285,3.982246,3.604431,1.094583,0.81655,3.602654,0.275679,0.075539
84,-0.869455,0.478006,0.954596,-0.869754,4.136099,1.174984,0.70566,4.134194,3.752329,1.09457,0.816554,3.750528,0.281813,0.076074
85,-0.902992,0.4776,0.954673,-0.903291,4.252333,1.176648,0.704826,4.250408,3.840625,1.094258,0.816659,3.838814,0.28979,0.07732
86,-0.963177,0.477379,0.954715,-0.963471,4.356491,1.175387,0.705458,4.354553,3.960816,1.094063,0.816724,3.958988,0.294421,0.07792
87,-1.002329,0.476976,0.954792,-1.002623,4.482014,1.176341,0.70498,4.480053,4.074372,1.093208,0.817011,4.072528,0.301733,0.079048
88,-1.034636,0.476789,0.954827,-1.034928,4.56961,1.178713,0.703789,4.567631,4.143795,1.094251,0.816661,4.141939,0.310643,0.080875
89,-1.060537,0.476851,0.954815,-1.060828,4.636399,1.177641,0.704327,4.63441,4.208323,1.093841,0.816798,4.206457,0.323791,0.083984
90,-1.073128,0.476716,0.954841,-1.073423,4.71573,1.178194,0.704049,4.713725,4.285716,1.094794,0.816479,4.283835,0.332097,0.085449
91,-1.108795,0.476379,0.954905,-1.109085,4.796411,1.178377,0.703957,4.79439,4.356925,1.095002,0.816409,4.35503,0.34179,0.087377
92,-1.138319,0.476413,0.954898,-1.138608,4.845966,1.177869,0.704213,4.843934,4.406298,1.093844,0.816798,4.404396,0.35434,0.090242
93,-1.142991,0.47648,0.954886,-1.143281,4.872332,1.178253,0.70402,4.870295,4.433529,1.095246,0.816328,4.431621,0.367586,0.093204
94,-1.154079,0.476065,0.954964,-1.154368,4.914462,1.178036,0.704129,4.912416,4.474124,1.094787,0.816482,4.472207,0.375739,0.095109
95,-1.16886,0.475777,0.955019,-1.16915,4.949843,1.179153,0.703567,4.947784,4.504846,1.094471,0.816588,4.502923,0.390027,0.098265
96,-1.186843,0.476083,0.954961,-1.187132,5.000504,1.179871,0.703206,4.99843,4.537335,1.095277,0.816317,4.5354,0.400724,0.10039
97,-1.206495,0.476157,0.954947,-1.206783,5.028908,1.178062,0.704116,5.026828,4.584152,1.094906,0.816442,4.582206,0.408667,0.102099
98,-1.218474,0.475864,0.955002,-1.218763,5.069045,1.179524,0.703381,5.06695,4.615308,1.094866,0.816455,4.613352,0.42229,0.104839
99,-1.229002,0.475717,0.95503,-1.229292,5.094425,1.180908,0.702684,5.092317,4.622743,1.095495,0.816244,4.62078,0.434264,0.107679
100,-1.235602,0.475789,0.955016,-1.235892,5.117219,1.178568,0.703862,5.115104,4.658647,1.094363,0.816624,4.656674,0.450184,0.111167
101,-1.239826,0.475744,0.955025,-1.240117,5.111836,1.179299,0.703494,5.109717,4.648709,1.094409,0.816608,4.646735,0.466659,0.115332
102,-1.238248,0.475638,0.955045,-1.238539,5.144274,1.180696,0.702791,5.142139,4.671225,1.095492,0.816245,4.669237,0.478713,0.117699
103,-1.263656,0.47559,0.955054,-1.263945,5.158513,1.1799,0.703192,5.15637,4.683822,1.095195,0.816345,4.681828,0.492898,0.12074
104,-1.262891,0.475605,0.955051,-1.263182,5.158964,1.178132,0.704081,5.156817,4.703626,1.095381,0.816282,4.701622,0.507319,0.124038
105,-1.278457,0.4755,0.955071,-1.278747,5.1983,1.179003,0.703643,5.196132,4.735463,1.095378,0.816283,4.733445,0.519867,0.125971
106,-1.282848,0.475591,0.955054,-1.283145,5.248923,1.180952,0.702662,5.246735,4.761996,1.095074,0.816385,4.759964,0.528561,0.126905
107,-1.280361,0.475244,0.955119,-1.280655,5.254177,1.178984,0.703653,5.251982,4.782967,1.0953,0.81631,4.780923,0.538761,0.129431
108,-1.305758,0.4752,0.955128,-1.306051,5.264522,1.179792,0.703246,5.262314,4.798532,1.095512,0.816238,4.796476,0.554535,0.1323
109,-1.29899,0.475002,0.955165,-1.299286,5.280123,1.179775,0.703254,5.277901,4.815278,1.095572,0.816218,4.81321,0.575556,0.136538
110,-1.29238,0.475399,0.95509,-1.292675,5.262988,1.179455,0.703415,5.260764,4.80504,1.0956,0.816209,4.802969,0.585297,0.138793
111,-1.319484,0.47536,0.955097,-1.319779,5.308826,1.179844,0.70322,5.30658,4.831773,1.096003,0.816074,4.829685,0.605544,0.142656
112,-1.32215,0.475178,0.955132,-1.322446,5.315985,1.179942,0.703171,5.313726,4.845834,1.095366,0.816288,4.843734,0.620254,0.145017
113,-1.329026,0.475338,0.955102,-1.329323,5.334016,1.180064,0.703109,5.331742,4.857935,1.095376,0.816284,4.855824,0.634155,0.147628
114,-1.340733,0.475246,0.955119,-1.341033,5.341461,1.180647,0.702816,5.339174,4.86139,1.095716,0.81617,4.859266,0.653698,0.151449
115,-1.344205,0.475161,0.955135,-1.344505,5.339909,1.179589,0.703348,5.337612,4.860838,1.095308,0.816307,4.858705,0.671892,0.154897
116,-1.354057,0.475264,0.955116,-1.354356,5.340931,1.181272,0.702501,5.338617,4.855163,1.096502,0.815906,4.853017,0.684285,0.157243
117,-1.345509,0.475107,0.955145,-1.345813,5.375168,1.178812,0.703739,5.372836,4.901511,1.095572,0.816218,4.899342,0.699295,0.158516
118,-1.357386,0.474831,0.955197,-1.35769,5.395882,1.179181,0.703553,5.393527,4.919055,1.095204,0.816342,4.91687,0.720315,0.161653
119,-1.361166,0.474882,0.955188,-1.361472,5.420077,1.181617,0.702327,5.417698,4.932648,1.095474,0.816251,4.930444,0.7332,0.163466
120,-1.372423,0.474744,0.955214,-1.372731,5.435271,1.1806,0.702839,5.432873,4.948827,1.096523,0.815899,4.946603,0.753018,0.166129
121,-1.39713,0.474807,0.955202,-1.397437,5.42726,1.179869,0.703207,5.424864,4.945175,1.095886,0.816113,4.942951,0.753858,0.166068
122,-1.438491,0.474762,0.95521,-1.438796,5.445743,1.179909,0.703187,5.443338,4.963634,1.095722,0.816168,4.961402,0.754545,0.16541
123,-1.468285,0.474692,0.955224,-1.468589,5.47133,1.179703,0.703291,5.468914,4.991351,1.095701,0.816175,4.989108,0.754735,0.16422
124,-1.48374,0.474657,0.95523,-1.484042,5.489492,1.180125,0.703079,5.487067,5.007506,1.095685,0.81618,5.005255,0.759773,0.164474
125,-1.475138,0.474656,0.95523,-1.475449,5.514075,1.179705,0.70329,5.511638,5.034423,1.095596,0.81621,5.032162,0.763863,0.16404
126,-1.503522,0.474701,0.955222,-1.503825,5.537639,1.18036,0.70296,5.53519,5.052303,1.095774,0.816151,5.050031,0.770215,0.164352
127,-1.493748,0.474647,0.955232,-1.494059,5.553415,1.180132,0.703075,5.550958,5.070597,1.095653,0.816191,5.068317,0.77582,0.164548
128,-1.514438,0.474653,0.955231,-1.514744,5.580126,1.180347,0.702967,5.577656,5.094994,1.095707,0.816173,5.092703,0.783885,0.164955
129,-1.522449,0.474635,0.955234,-1.522754,5.595586,1.179991,0.703146,5.593107,5.112783,1.095635,0.816197,5.110483,0.792472,0.165706
130,-1.526843,0.474638,0.955234,-1.527152,5.613553,1.180288,0.702996,5.611064,5.12858,1.095671,0.816185,5.126271,0.799955,0.166303
131,-1.518487,0.474652,0.955231,-1.518796,5.624393,1.179975,0.703154,5.621897,5.140583,1.095635,0.816197,5.138267,0.808455,0.167159
132,-1.521895,0.47461,0.955239,-1.522207,5.642629,1.180272,0.703005,5.640122,5.157018,1.095645,0.816194,5.154693,0.818675,0.16818
133,-1.528279,0.474587,0.955243,-1.528588,5.65386,1.180352,0.702964,5.651346,5.166733,1.095673,0.816184,5.164401,0.828749,0.16936
134,-1.541991,0.474578,0.955245,-1.542299,5.66347,1.18038,0.70295,5.660948,5.178623,1.095717,0.81617,5.176284,0.838499,0.170431
135,-1.517187,0.474582,0.955244,-1.517499,5.670082,1.180276,0.703003,5.667554,5.183792,1.095652,0.816191,5.181447,0.847973,0.171866
136,-1.525941,0.474589,0.955243,-1.526252,5.681488,1.180452,0.702914,5.678951,5.196031,1.095765,0.816154,5.193679,0.857882,0.172798
137,-1.536867,0.474566,0.955247,-1.537177,5.68667,1.18013,0.703076,5.684128,5.204866,1.095712,0.816171,5.202507,0.867824,0.174135
138,-1.541888,0.474607,0.95524,-1.542198,5.696592,1.180559,0.70286,5.694042,5.211249,1.0958,0.816142,5.208885,0.879036,0.175587
139,-1.537707,0.474577,0.955245,-1.538023,5.703175,1.180464,0.702908,5.700619,5.21843,1.095804,0.816141,5.216059,0.889152,0.176894
140,-1.536652,0.474538,0.955253,-1.536966,5.708214,1.180158,0.703062,5.705653,5.223779,1.095647,0.816193,5.221403,0.900294,0.178502
141,-1.549053,0.474565,0.955248,-1.549365,5.715748,1.180374,0.702953,5.71318,5.230249,1.095695,0.816177,5.227868,0.91225,0.180086
142,-1.53938,0.474557,0.955249,-1.539694,5.724252,1.18056,0.70286,5.721676,5.237064,1.095818,0.816136,5.234676,0.924049,0.181583
143,-1.550859,0.474537,0.955253,-1.551173,5.72887,1.180439,0.702921,5.72629,5.243106,1.095696,0.816177,5.240714,0.933504,0.182721
144,-1.550725,0.474561,0.955248,-1.551039,5.735059,1.180604,0.702837,5.732472,5.2488,1.095746,0.81616,5.246402,0.944434,0.184136
145,-1.55751,0.474535,0.955253,-1.557824,5.739173,1.180319,0.702981,5.736581,5.255773,1.095693,0.816178,5.25337,0.956271,0.185751
146,-1.553498,0.47453,0.955254,-1.553813,5.744602,1.18042,0.70293,5.742004,5.259007,1.095718,0.816169,5.256598,0.966786,0.187095
147,-1.554048,0.474477,0.955264,-1.554364,5.750428,1.180461,0.70291,5.747824,5.264886,1.095768,0.816152,5.262471,0.978397,0.188654
148,-1.548743,0.474537,0.955253,-1.54906,5.757829,1.180669,0.702805,5.755218,5.269551,1.095897,0.816109,5.267131,0.99044,0.190161
149,-1.547212,0.474501,0.95526,-1.547531,5.760097,1.180487,0.702896,5.757481,5.274139,1.095671,0.816185,5.271714,1.003169,0.192056
150,-1.550589,0.474487,0.955262,-1.550907,5.763568,1.180708,0.702785,5.760946,5.275891,1.095733,0.816164,5.273462,1.015878,0.193781
