epoch,train_loss,train_rmse,train_r2,train_nll,valid_loss,valid_rmse,valid_r2,valid_nll,test_loss,test_rmse,test_r2,test_nll,test_aleatoric,test_epistemic
29,0.985372,0.913633,0.83413,0.984938,1.444367,1.015028,0.780345,1.443835,1.454859,1.059385,0.828158,1.454302,0.28125,0.778253
30,1.016432,0.916697,0.833015,1.016003,1.444149,1.024105,0.776399,1.443603,1.438126,1.05036,0.831074,1.43757,0.277638,0.788908
31,0.988981,0.909581,0.835598,0.988551,1.423547,1.018489,0.778844,1.42298,1.433389,1.055161,0.829526,1.432815,0.270445,0.701917
32,0.978408,0.912283,0.834619,0.977981,1.463978,1.073738,0.7542,1.463391,1.500146,1.085146,0.819699,1.49955,0.264741,0.713152
33,0.957295,0.905398,0.837106,0.95688,1.406919,1.028809,0.77434,1.406357,1.398511,1.025816,0.838876,1.397948,0.264957,0.731663
34,0.965954,0.902707,0.838073,0.965513,1.551201,1.082312,0.750259,1.550561,1.525587,1.088925,0.818442,1.524947,0.233123,0.586009
35,0.934077,0.898584,0.839549,0.933658,1.624311,1.095709,0.744038,1.623717,1.532947,1.108034,0.812013,1.532368,0.262759,0.879511
36,0.942764,0.88876,0.843038,0.942339,1.474872,1.011823,0.78173,1.474315,1.528241,1.068303,0.825253,1.527653,0.217746,0.709362
37,0.940165,0.897075,0.840088,0.939749,1.421095,1.047304,0.766153,1.420551,1.470739,1.085407,0.819613,1.470169,0.299871,0.912429
38,0.903433,0.887385,0.843523,0.903019,1.53714,1.039826,0.769481,1.536542,1.477752,1.033119,0.836574,1.47716,0.224551,0.575049
39,0.905469,0.871613,0.849036,0.905056,1.451831,1.035657,0.771325,1.451269,1.440247,1.059327,0.828177,1.439679,0.268006,0.827015
40,0.88722,0.87859,0.84661,0.886814,1.512244,1.013583,0.78097,1.511669,1.470624,1.04141,0.83394,1.470056,0.202952,0.535139
41,0.75411,0.832575,0.862256,0.753742,1.556286,1.001596,0.78612,1.55571,1.507611,1.01128,0.84341,1.507043,0.16284,0.459259
42,0.689884,0.819648,0.8665,0.689534,1.566528,0.992898,0.789818,1.565976,1.531187,1.009183,0.844059,1.530636,0.148581,0.457751
43,0.648374,0.812485,0.868824,0.648045,1.617361,1.001762,0.786049,1.616819,1.543812,1.003223,0.845896,1.543282,0.137358,0.460285
44,0.624326,0.809178,0.869889,0.624012,1.64981,0.993309,0.789644,1.649283,1.582951,1.000545,0.846717,1.582432,0.123663,0.442736
45,0.611129,0.806035,0.870898,0.610826,1.614428,1.00353,0.785293,1.613928,1.57638,1.016068,0.841924,1.575884,0.129209,0.491953
46,0.58936,0.802601,0.871996,0.589073,1.634746,0.990495,0.790834,1.634264,1.558164,0.997784,0.847562,1.557693,0.119685,0.498119
47,0.571289,0.801456,0.872361,0.571011,1.618608,0.996119,0.788453,1.618141,1.556825,0.998643,0.847299,1.556368,0.118361,0.517291
48,0.55771,0.800895,0.872539,0.557444,1.730023,0.996203,0.788417,1.729557,1.644137,1.001625,0.846386,1.643683,0.104245,0.464792
49,0.54329,0.798369,0.873342,0.543032,1.610789,0.987958,0.791904,1.610361,1.57862,1.005023,0.845342,1.578196,0.117448,0.611321
50,0.530861,0.796932,0.873798,0.530614,1.727067,0.993756,0.789455,1.726632,1.634439,0.998996,0.847191,1.634016,0.098742,0.501005
51,0.522718,0.795322,0.874307,0.522476,1.702578,0.997333,0.787937,1.702158,1.630122,1.007313,0.844636,1.629712,0.102372,0.555658
52,0.502054,0.795032,0.874399,0.501823,1.709064,0.993406,0.789603,1.708656,1.649031,1.001613,0.84639,1.648632,0.094933,0.543015
53,0.490828,0.793814,0.874783,0.490602,1.752934,0.99346,0.78958,1.752529,1.642897,0.9971,0.847771,1.642506,0.089749,0.534917
54,0.486899,0.791597,0.875482,0.486678,1.744373,0.995798,0.788589,1.743981,1.645222,1.001262,0.846497,1.644843,0.09036,0.566547
55,0.466719,0.791441,0.875531,0.466505,1.768282,1.001997,0.785948,1.767893,1.66321,1.002723,0.846049,1.662837,0.086532,0.574223
56,0.47388,0.791219,0.8756,0.473669,1.753766,1.000018,0.786793,1.753386,1.664804,1.006857,0.844777,1.664436,0.08533,0.601246
57,0.451296,0.788587,0.876427,0.451091,1.790792,0.9959,0.788546,1.790414,1.670991,1.001953,0.846285,1.670629,0.080366,0.590358
58,0.43902,0.788193,0.87655,0.438818,1.760498,0.997446,0.787889,1.760131,1.660268,0.999152,0.847144,1.659915,0.080793,0.641586
59,0.437456,0.787839,0.876661,0.437257,1.806632,0.997638,0.787807,1.806265,1.692254,0.998888,0.847224,1.691901,0.075192,0.582649
60,0.43485,0.787126,0.876884,0.434654,1.73822,1.000208,0.786712,1.737866,1.652211,1.000969,0.846587,1.651871,0.080613,0.682868
61,0.426961,0.786801,0.876986,0.426768,1.867899,1.004895,0.784708,1.867539,1.748278,1.011663,0.843292,1.747931,0.069649,0.573729
62,0.412059,0.785334,0.877444,0.411869,1.798633,1.003699,0.785221,1.798283,1.714402,1.008886,0.844151,1.714065,0.072221,0.649434
63,0.403534,0.784086,0.877833,0.403348,1.883785,1.007191,0.783723,1.883435,1.775853,1.009381,0.843998,1.775517,0.063783,0.570821
64,0.398754,0.784329,0.877758,0.398572,1.812242,1.00134,0.786229,1.811903,1.703408,1.0023,0.846179,1.703084,0.068814,0.69913
65,0.3935,0.783705,0.877952,0.39332,1.835988,1.006562,0.783994,1.835648,1.750802,1.006633,0.844846,1.750475,0.065176,0.672449
66,0.3892,0.782151,0.878436,0.389022,1.845597,1.003541,0.785288,1.845263,1.72991,1.007055,0.844716,1.729591,0.064445,0.699905
67,0.382481,0.782023,0.878475,0.382304,1.812257,0.998383,0.78749,1.811931,1.731528,1.000708,0.846667,1.731214,0.06347,0.695095
68,0.367988,0.781723,0.878569,0.367816,1.871222,1.003913,0.785129,1.870892,1.766731,1.005842,0.84509,1.766416,0.058621,0.6532
69,0.367939,0.781435,0.878658,0.367767,1.824709,1.00192,0.785981,1.82439,1.733483,1.004341,0.845552,1.733178,0.061589,0.758597
70,0.36036,0.779725,0.879189,0.360191,1.851669,1.003358,0.785366,1.851349,1.747895,1.006656,0.844839,1.747589,0.061018,0.772797
71,0.356158,0.780152,0.879056,0.35599,1.86897,1.003888,0.78514,1.868652,1.777316,1.009425,0.843984,1.777011,0.057801,0.746872
72,0.34502,0.777862,0.879765,0.344856,1.947825,1.00555,0.784428,1.947503,1.822811,1.002616,0.846082,1.822505,0.052756,0.653375
73,0.335195,0.777424,0.879901,0.335032,1.892912,1.010701,0.782213,1.892598,1.769716,1.009082,0.84409,1.769418,0.056115,0.795441
74,0.342197,0.777241,0.879957,0.342035,1.882659,1.006711,0.78393,1.88235,1.760406,1.004766,0.845421,1.760113,0.054571,0.797197
75,0.329163,0.777331,0.879929,0.329002,1.948411,1.006287,0.784112,1.948097,1.815476,1.009637,0.843919,1.815178,0.051492,0.703279
76,0.323342,0.776867,0.880073,0.323183,1.901389,1.010585,0.782264,1.901083,1.813762,1.011468,0.843352,1.81347,0.052907,0.765084
77,0.325287,0.77708,0.880007,0.325128,1.938731,1.005602,0.784406,1.938427,1.823086,1.005028,0.84534,1.822797,0.051607,0.775272
78,0.314882,0.775637,0.880452,0.314727,1.928849,1.011137,0.782026,1.928545,1.822895,1.007466,0.844589,1.822607,0.050883,0.78072
79,0.31458,0.774577,0.880779,0.314424,1.963421,1.007344,0.783658,1.963118,1.840339,1.007323,0.844633,1.840051,0.048141,0.755429
80,0.301444,0.77376,0.88103,0.30129,1.972437,1.009867,0.782573,1.972136,1.867384,1.011252,0.843419,1.867097,0.048246,0.766671
81,0.253621,0.771607,0.881691,0.253471,2.020752,1.009551,0.782709,2.020448,1.890042,1.005851,0.845087,1.889754,0.045508,0.688896
82,0.228187,0.771229,0.881807,0.228037,2.033588,1.007656,0.783524,2.033284,1.913838,1.005885,0.845077,1.913549,0.044689,0.66508
83,0.219535,0.771075,0.881854,0.219384,2.058069,1.00804,0.783359,2.057765,1.928207,1.004669,0.845451,1.927919,0.04402,0.650361
84,0.205429,0.770758,0.881951,0.205279,2.071527,1.007128,0.78375,2.071224,1.94825,1.005155,0.845301,1.947961,0.043539,0.640239
85,0.201274,0.770485,0.882035,0.201125,2.081444,1.007035,0.783791,2.081141,1.956808,1.005382,0.845231,1.95652,0.043398,0.638619
86,0.196708,0.770186,0.882126,0.19656,2.095334,1.007799,0.783462,2.095031,1.961373,1.004419,0.845528,1.961086,0.043409,0.643425
87,0.197803,0.770224,0.882115,0.197654,2.112742,1.008146,0.783313,2.112439,1.976291,1.004494,0.845505,1.976004,0.043143,0.635341
88,0.196751,0.770026,0.882175,0.196603,2.111958,1.00941,0.78277,2.111656,1.975808,1.00513,0.845309,1.975522,0.043795,0.658397
89,0.193742,0.769817,0.882239,0.193595,2.109055,1.008014,0.78337,2.108755,1.97824,1.004226,0.845587,1.977956,0.0439,0.66465
90,0.184105,0.769722,0.882269,0.18396,2.105645,1.007676,0.783515,2.105347,1.977088,1.004087,0.84563,1.976805,0.04456,0.686975
91,0.181264,0.769618,0.8823,0.181118,2.106337,1.008904,0.782987,2.106039,1.971562,1.004402,0.845533,1.97128,0.044994,0.703543
92,0.185332,0.769576,0.882313,0.185187,2.112082,1.00812,0.783324,2.111785,1.975219,1.003701,0.845749,1.974938,0.044979,0.707806
93,0.178568,0.769455,0.88235,0.178424,2.111242,1.0075,0.783591,2.110946,1.987231,1.004474,0.845511,1.98695,0.044754,0.704309
94,0.173746,0.769375,0.882375,0.173602,2.116116,1.008681,0.783083,2.115821,1.983896,1.004421,0.845527,1.983616,0.045313,0.72595
95,0.167621,0.76925,0.882413,0.167478,2.119831,1.007881,0.783427,2.119536,1.990751,1.004331,0.845555,1.990472,0.045437,0.728917
96,0.171252,0.769318,0.882392,0.17111,2.12511,1.008843,0.783014,2.124816,1.996716,1.004436,0.845523,1.996437,0.045546,0.735835
97,0.177003,0.76921,0.882425,0.176859,2.134997,1.009034,0.782931,2.134703,2.00489,1.004726,0.845433,2.004612,0.045356,0.736871
98,0.167811,0.769232,0.882418,0.16767,2.148713,1.01019,0.782434,2.148419,2.005889,1.003943,0.845674,2.005612,0.045376,0.7415
99,0.162809,0.768986,0.882493,0.162668,2.135548,1.00852,0.783153,2.135256,2.007507,1.004752,0.845425,2.007231,0.045815,0.75939
100,0.164179,0.768959,0.882502,0.164038,2.138214,1.008476,0.783171,2.137923,2.006749,1.004562,0.845484,2.006474,0.046099,0.770377
101,0.156566,0.768888,0.882523,0.156426,2.138281,1.009244,0.782841,2.13799,2.008956,1.005058,0.845331,2.008681,0.046332,0.783255
102,0.160652,0.769016,0.882484,0.160511,2.139572,1.008871,0.783001,2.139282,2.006734,1.004481,0.845509,2.006461,0.04648,0.793922
103,0.154363,0.768837,0.882539,0.154224,2.152907,1.009835,0.782587,2.152618,2.019694,1.00521,0.845284,2.01942,0.04643,0.791346
104,0.16119,0.768793,0.882552,0.161051,2.154082,1.009817,0.782594,2.153793,2.019007,1.005047,0.845335,2.018733,0.046918,0.804049
105,0.161379,0.768571,0.88262,0.16124,2.164889,1.0108,0.782171,2.1646,2.026432,1.005094,0.84532,2.026159,0.046749,0.808572
106,0.16241,0.768778,0.882557,0.16227,2.162224,1.011655,0.781802,2.161935,2.022264,1.005194,0.845289,2.021992,0.04718,0.82958
107,0.157157,0.768504,0.882641,0.157018,2.172894,1.011002,0.782084,2.172606,2.035909,1.005455,0.845209,2.035636,0.046791,0.815123
108,0.155581,0.768441,0.88266,0.155442,2.161819,1.010695,0.782216,2.161533,2.02403,1.005027,0.845341,2.023759,0.047708,0.845958
109,0.151522,0.768233,0.882724,0.151385,2.161226,1.012045,0.781634,2.16094,2.024801,1.006018,0.845036,2.024531,0.048331,0.873501
110,0.147694,0.768361,0.882685,0.147557,2.169404,1.011535,0.781854,2.169118,2.032126,1.005755,0.845117,2.031856,0.048073,0.865813
111,0.14066,0.76822,0.882728,0.140523,2.176301,1.010366,0.782358,2.176015,2.046513,1.005875,0.84508,2.046243,0.047339,0.844816
112,0.146525,0.768238,0.882722,0.146389,2.189886,1.0112,0.781998,2.1896,2.053847,1.005703,0.845133,2.053577,0.047251,0.846138
113,0.154032,0.768327,0.882695,0.153895,2.182075,1.011887,0.781702,2.18179,2.046769,1.006219,0.844974,2.0465,0.047872,0.871171
114,0.151216,0.768129,0.882755,0.151078,2.184958,1.012586,0.7814,2.184673,2.044525,1.006401,0.844918,2.044256,0.048391,0.890441
115,0.137443,0.767922,0.882818,0.137308,2.184766,1.012693,0.781354,2.184482,2.043859,1.005762,0.845114,2.043591,0.04861,0.904028
116,0.141604,0.768198,0.882734,0.141468,2.184168,1.013016,0.781215,2.183884,2.042458,1.005679,0.84514,2.042191,0.048823,0.918909
117,0.137655,0.768229,0.882725,0.13752,2.187155,1.010972,0.782097,2.186872,2.051472,1.005451,0.84521,2.051205,0.048445,0.909635
118,0.13411,0.768176,0.882741,0.133975,2.18825,1.011134,0.782027,2.187967,2.051182,1.005411,0.845222,2.050915,0.048672,0.9198
119,0.138257,0.767972,0.882803,0.138121,2.188247,1.011866,0.781711,2.187965,2.055074,1.005474,0.845203,2.054808,0.048839,0.933128
120,0.128929,0.768032,0.882785,0.128794,2.184515,1.012017,0.781646,2.184233,2.049904,1.005998,0.845042,2.049639,0.049534,0.958951
121,0.131142,0.767619,0.882911,0.131007,2.190185,1.012111,0.781605,2.189903,2.054103,1.005918,0.845066,2.053838,0.049304,0.952354
122,0.132876,0.767648,0.882902,0.13274,2.193296,1.012184,0.781574,2.193014,2.057582,1.006062,0.845022,2.057316,0.049116,0.946094
123,0.123265,0.767653,0.8829,0.123131,2.19606,1.012304,0.781522,2.195778,2.059146,1.006021,0.845035,2.05888,0.049068,0.944358
124,0.116819,0.767658,0.882899,0.116685,2.198868,1.012218,0.781559,2.198586,2.061454,1.006021,0.845035,2.061188,0.048937,0.940532
125,0.122244,0.767627,0.882908,0.12211,2.200915,1.012303,0.781523,2.200633,2.063541,1.006028,0.845033,2.063275,0.04885,0.937216
126,0.128812,0.767603,0.882916,0.128678,2.201538,1.0122,0.781567,2.201256,2.064667,1.006126,0.845002,2.064401,0.048838,0.937289
127,0.123527,0.76765,0.882902,0.123394,2.203958,1.012215,0.78156,2.203676,2.06754,1.006161,0.844992,2.067274,0.048698,0.93269
128,0.126565,0.767626,0.882909,0.126431,2.204296,1.012315,0.781517,2.204014,2.067839,1.0062,0.84498,2.067572,0.048736,0.934181
129,0.117554,0.767604,0.882915,0.11742,2.205217,1.012177,0.781577,2.204935,2.069854,1.006195,0.844981,2.069588,0.048618,0.93011
130,0.12873,0.767565,0.882927,0.128595,2.207319,1.012487,0.781443,2.207037,2.070203,1.00621,0.844976,2.069936,0.048664,0.931805
131,0.117049,0.767593,0.882919,0.116916,2.207459,1.012364,0.781496,2.207177,2.070835,1.006141,0.844998,2.070569,0.04862,0.930997
132,0.122874,0.767598,0.882917,0.12274,2.208725,1.012399,0.781481,2.208443,2.072129,1.00616,0.844992,2.071863,0.048571,0.929458
133,0.120998,0.767563,0.882928,0.120865,2.210345,1.012383,0.781488,2.210063,2.073037,1.006109,0.845008,2.072771,0.048574,0.929752
134,0.116467,0.767583,0.882922,0.116334,2.209904,1.012299,0.781524,2.209622,2.07375,1.006161,0.844992,2.073484,0.048587,0.93004
135,0.118875,0.767581,0.882923,0.118742,2.212347,1.012486,0.781443,2.212065,2.074913,1.006118,0.845005,2.074646,0.048558,0.929617
136,0.122437,0.767611,0.882913,0.122302,2.213554,1.012471,0.78145,2.213272,2.076094,1.006094,0.845012,2.075828,0.04853,0.928971
137,0.129788,0.767564,0.882928,0.129654,2.213401,1.01224,0.78155,2.213119,2.077425,1.006168,0.844989,2.077159,0.048491,0.927022
138,0.113996,0.767541,0.882935,0.113863,2.213053,1.012335,0.781509,2.212771,2.076923,1.00614,0.844998,2.076657,0.048579,0.930505
139,0.121182,0.767555,0.88293,0.121049,2.21401,1.012349,0.781503,2.213728,2.077452,1.006202,0.844979,2.077186,0.048599,0.931283
140,0.11863,0.767579,0.882923,0.118497,2.214443,1.012331,0.78151,2.214161,2.078581,1.006287,0.844953,2.078315,0.048585,0.930825
141,0.120373,0.767549,0.882932,0.120239,2.217668,1.012472,0.781449,2.217386,2.080298,1.006268,0.844958,2.080032,0.048514,0.929016
142,0.11675,0.767583,0.882922,0.116617,2.216066,1.012295,0.781526,2.215784,2.07984,1.006189,0.844983,2.079574,0.048529,0.929686
143,0.119684,0.767598,0.882917,0.11955,2.217136,1.012433,0.781466,2.216854,2.080805,1.006286,0.844953,2.080539,0.048519,0.929344
144,0.120079,0.767525,0.88294,0.119945,2.2167,1.012383,0.781488,2.216418,2.080962,1.006258,0.844962,2.080696,0.048556,0.930903
145,0.120911,0.767537,0.882936,0.120777,2.219277,1.012698,0.781352,2.218995,2.081311,1.006225,0.844972,2.081045,0.048596,0.933161
146,0.124055,0.767537,0.882936,0.123921,2.218823,1.01266,0.781368,2.218541,2.081694,1.00627,0.844958,2.081429,0.048619,0.933872
147,0.119718,0.767504,0.882946,0.119585,2.219011,1.012705,0.781349,2.218729,2.081236,1.006241,0.844967,2.08097,0.048682,0.936017
148,0.121752,0.767531,0.882938,0.121619,2.21814,1.012423,0.781471,2.217859,2.082243,1.006321,0.844942,2.081977,0.048653,0.934733
149,0.11434,0.767527,0.882939,0.114207,2.219981,1.012657,0.78137,2.2197,2.082104,1.006329,0.84494,2.081838,0.048739,0.938756
150,0.115146,0.767509,0.882944,0.115013,2.221119,1.012686,0.781357,2.220838,2.084013,1.006391,0.844921,2.083748,0.04867,0.936335
