epoch,train_loss,train_rmse,train_r2,train_nll,valid_loss,valid_rmse,valid_r2,valid_nll,test_loss,test_rmse,test_r2,test_nll,test_aleatoric,test_epistemic
17,1.145071,1.024611,0.813044,1.144161,1.666358,1.260061,0.662262,1.665113,1.732714,1.296762,0.700591,1.731422,0.598994,1.167386
18,1.139767,1.0269,0.812207,1.138868,1.666177,1.234435,0.67586,1.664822,1.777231,1.311283,0.693848,1.775793,0.438673,0.618893
19,1.153654,1.011755,0.817706,1.152723,1.707708,1.264988,0.659616,1.706467,1.856019,1.375253,0.663248,1.854643,0.491883,0.761929
20,1.109054,1.002144,0.821153,1.108195,1.721456,1.337932,0.619228,1.720131,1.766906,1.366434,0.667553,1.765511,0.708285,0.964649
21,1.1071,1.001229,0.821479,1.106215,1.667859,1.26906,0.657421,1.666547,1.733561,1.321272,0.689166,1.73218,0.585149,0.822712
22,1.079353,0.989566,0.825614,1.078524,1.72609,1.274026,0.654734,1.724888,1.770481,1.310486,0.694219,1.769251,0.426772,0.781884
23,1.072559,0.983937,0.827592,1.071737,1.754101,1.294654,0.643464,1.752714,1.857204,1.386034,0.657948,1.855705,0.444773,0.721821
24,1.064139,0.982839,0.827977,1.0633,1.626498,1.244337,0.670639,1.625181,1.730571,1.311117,0.693925,1.729157,0.478234,0.792662
25,1.024912,0.959347,0.836102,1.024045,1.698997,1.247256,0.669092,1.697843,1.767247,1.299277,0.699428,1.766027,0.419696,1.168215
26,1.037653,0.957357,0.836781,1.036779,1.645497,1.24079,0.672514,1.644268,1.672405,1.25841,0.718039,1.671148,0.54046,1.030851
27,1.011238,0.953046,0.838248,1.010374,1.768113,1.280413,0.651264,1.76656,1.783129,1.320314,0.689616,1.781561,0.423679,0.702637
28,0.991007,0.939399,0.842847,0.990102,1.682321,1.228543,0.678947,1.680796,1.730917,1.285693,0.70568,1.729327,0.46528,0.517797
29,0.985978,0.944782,0.841041,0.985091,1.796555,1.228459,0.67899,1.795072,1.910978,1.287779,0.704724,1.909412,0.334643,0.442871
30,0.963129,0.93204,0.8453,0.962273,1.648254,1.235312,0.675399,1.646959,1.692534,1.284206,0.706361,1.691215,0.451128,0.850125
31,0.963896,0.927576,0.846778,0.96306,1.684288,1.218101,0.684381,1.682794,1.883351,1.32136,0.689124,1.881722,0.393923,0.702137
32,0.955182,0.920164,0.849217,0.954285,1.690653,1.228369,0.679038,1.689161,1.796227,1.281158,0.707753,1.794658,0.365525,0.733983
33,0.93882,0.915788,0.850648,0.937939,1.73416,1.220827,0.682967,1.732557,1.802929,1.285727,0.705665,1.801209,0.383155,0.602267
34,0.93496,0.908725,0.852942,0.934104,1.845055,1.284677,0.648938,1.843398,1.985181,1.342147,0.679266,1.983472,0.33373,0.627245
35,0.919231,0.907437,0.853359,0.918326,1.889866,1.293814,0.643926,1.88789,1.97187,1.327352,0.686298,1.969836,0.329794,0.399639
36,0.889537,0.898702,0.856169,0.888648,2.066617,1.247534,0.668944,2.064735,2.167632,1.294909,0.701446,2.165683,0.258692,0.31637
37,0.895949,0.895783,0.857102,0.89503,1.929157,1.325517,0.626262,1.927216,1.959884,1.346953,0.676965,1.957882,0.34164,0.58222
38,0.889898,0.896214,0.856964,0.888959,2.301618,1.302299,0.639241,2.299701,2.291697,1.355672,0.67277,2.289719,0.255854,0.475588
39,0.887299,0.887221,0.85982,0.886335,1.831751,1.276017,0.653655,1.830274,1.894811,1.3064,0.696124,1.893318,0.383852,1.167752
40,0.862669,0.875721,0.863431,0.861788,2.248143,1.323624,0.627329,2.245853,2.379686,1.391113,0.655436,2.377412,0.261073,0.452807
41,0.677366,0.823584,0.879208,0.676555,2.096725,1.218433,0.684209,2.09495,2.309636,1.298192,0.69993,2.307783,0.203992,0.486838
42,0.55425,0.806189,0.884257,0.553548,2.28612,1.221231,0.682757,2.284392,2.517219,1.294233,0.701757,2.515408,0.173203,0.449696
43,0.500276,0.801207,0.885683,0.499606,2.335082,1.221096,0.682827,2.333432,2.542093,1.294164,0.701789,2.540357,0.173644,0.534851
44,0.471252,0.796004,0.887163,0.470606,2.445514,1.220567,0.683102,2.443845,2.679437,1.295131,0.701343,2.677671,0.164003,0.440027
45,0.450125,0.794512,0.887585,0.449496,2.479344,1.217744,0.684566,2.477691,2.704278,1.295324,0.701254,2.702526,0.161018,0.519425
46,0.4399,0.792908,0.888039,0.439261,2.576088,1.238865,0.673529,2.574394,2.765131,1.314165,0.692501,2.763341,0.164057,0.500896
47,0.416687,0.791045,0.888564,0.416067,2.493896,1.218406,0.684223,2.4923,2.691199,1.294209,0.701768,2.689498,0.168949,0.620052
48,0.403993,0.790319,0.888769,0.403367,2.631053,1.219803,0.683499,2.629429,2.832753,1.294083,0.701827,2.831018,0.156949,0.546223
49,0.37481,0.788504,0.889279,0.374193,2.77718,1.232446,0.676904,2.775475,2.99314,1.309056,0.694887,2.991309,0.149809,0.472602
50,0.371602,0.786547,0.889828,0.370976,2.655425,1.219915,0.68344,2.653759,2.878131,1.300179,0.699011,2.876331,0.158218,0.520491
51,0.35007,0.785696,0.890066,0.349444,2.914906,1.238885,0.673519,2.913193,3.083161,1.310836,0.694056,3.081334,0.144299,0.516539
52,0.33072,0.785542,0.890109,0.330101,2.994932,1.230363,0.677995,2.993241,3.161526,1.302504,0.697933,3.159721,0.140209,0.529479
53,0.325283,0.783147,0.890778,0.32466,2.933682,1.24044,0.672699,2.932002,3.0893,1.304485,0.697014,3.087514,0.145682,0.602789
54,0.311989,0.78295,0.890833,0.311371,2.9812,1.23559,0.675253,2.979484,3.145997,1.311826,0.693594,3.144157,0.143597,0.542718
55,0.303558,0.782668,0.890912,0.302934,3.079911,1.238522,0.67371,3.078179,3.258313,1.30915,0.694843,3.256456,0.135466,0.58728
56,0.283471,0.781641,0.891198,0.282855,3.145474,1.235456,0.675323,3.143747,3.348134,1.305873,0.696369,3.346281,0.13429,0.497198
57,0.277571,0.779762,0.891721,0.276947,3.226592,1.238209,0.673875,3.224861,3.378961,1.306336,0.696153,3.377107,0.126928,0.572877
58,0.267102,0.778698,0.892016,0.266476,3.287436,1.241357,0.672214,3.285676,3.43908,1.317225,0.691067,3.437184,0.128946,0.542777
59,0.259215,0.780107,0.891625,0.258584,3.386737,1.242818,0.671442,3.384962,3.443256,1.307729,0.695505,3.441381,0.128588,0.56135
60,0.257249,0.778615,0.892039,0.256625,3.491819,1.230204,0.678078,3.490092,3.577929,1.295005,0.701402,3.576084,0.124734,0.529253
61,0.247753,0.777742,0.892281,0.247118,3.420995,1.248986,0.668173,3.419168,3.530761,1.320153,0.689692,3.528788,0.133217,0.507051
62,0.243716,0.777734,0.892283,0.243068,3.37497,1.245788,0.66987,3.373183,3.507015,1.315597,0.69183,3.505085,0.13098,0.668939
63,0.238828,0.776328,0.892672,0.238182,3.688193,1.245979,0.669769,3.686371,3.758876,1.320004,0.689762,3.756915,0.119796,0.573777
64,0.21944,0.776602,0.892596,0.218814,3.730056,1.236607,0.674718,3.728248,3.880171,1.304522,0.696997,3.878221,0.111104,0.477241
65,0.226266,0.776626,0.89259,0.225623,3.52775,1.250874,0.667169,3.525928,3.586511,1.316888,0.691225,3.584564,0.12489,0.633794
66,0.213893,0.77518,0.892989,0.213244,3.557819,1.242594,0.671561,3.556016,3.664096,1.308841,0.694987,3.662157,0.12674,0.634816
67,0.203482,0.774191,0.893262,0.202829,3.763881,1.232465,0.676894,3.762063,3.981017,1.311493,0.693749,3.979015,0.11259,0.487047
68,0.19693,0.775523,0.892895,0.196278,3.753752,1.254989,0.664975,3.751872,3.854599,1.327436,0.686258,3.85256,0.118606,0.604284
69,0.204939,0.773943,0.893331,0.204293,3.85739,1.250207,0.667524,3.855507,3.944296,1.323448,0.688141,3.942275,0.117729,0.604052
70,0.175525,0.772504,0.893727,0.174874,3.898016,1.241144,0.672327,3.896174,4.075595,1.31057,0.69418,4.073596,0.108632,0.568285
71,0.185396,0.773076,0.893569,0.184745,3.83895,1.238385,0.673782,3.837112,3.942415,1.311256,0.69386,3.940424,0.115065,0.576843
72,0.172847,0.772454,0.893741,0.172202,3.864942,1.239115,0.673398,3.863114,3.988455,1.309146,0.694845,3.986478,0.11507,0.568803
73,0.169933,0.772411,0.893752,0.169278,3.839845,1.237691,0.674148,3.838001,3.93609,1.310632,0.694151,3.934089,0.121715,0.56495
74,0.172867,0.772708,0.893671,0.172205,4.038079,1.24372,0.670965,4.036215,4.044185,1.318742,0.690355,4.042169,0.115249,0.652672
75,0.157931,0.771302,0.894057,0.157278,4.270413,1.24625,0.669625,4.2685,4.298733,1.318585,0.690428,4.296653,0.100954,0.556509
76,0.170637,0.771954,0.893878,0.169977,4.155996,1.23926,0.673321,4.154138,4.221251,1.313976,0.692589,4.219222,0.108177,0.562109
77,0.152552,0.771269,0.894066,0.151889,4.585383,1.24687,0.669296,4.583464,4.497251,1.315345,0.691948,4.49519,0.101646,0.493232
78,0.153801,0.769916,0.894438,0.153137,3.965085,1.240431,0.672703,3.963224,3.974937,1.31235,0.693349,3.972918,0.111942,0.736437
79,0.148394,0.769773,0.894477,0.147721,4.351174,1.253144,0.66596,4.349208,4.277945,1.317965,0.69072,4.275828,0.109058,0.56347
80,0.131369,0.769366,0.894589,0.130687,4.271835,1.24106,0.672371,4.269922,4.281448,1.317727,0.690831,4.279362,0.107526,0.619669
81,0.053082,0.766175,0.895461,0.052421,4.608866,1.245846,0.66984,4.606927,4.604027,1.317788,0.690802,4.601921,0.097561,0.576397
82,0.011426,0.765434,0.895663,0.010773,4.733774,1.245033,0.67027,4.731845,4.727053,1.316439,0.691435,4.724961,0.09435,0.609053
83,-0.012766,0.765287,0.895703,-0.01341,4.882385,1.24804,0.668675,4.880457,4.854014,1.318604,0.69042,4.851929,0.092183,0.631732
84,-0.025405,0.764921,0.895803,-0.026044,4.922252,1.24832,0.668527,4.92034,4.88623,1.318703,0.690373,4.884162,0.092653,0.677708
85,-0.036168,0.765362,0.895683,-0.036803,5.035518,1.247253,0.669093,5.03362,4.996917,1.317451,0.690961,4.994865,0.092493,0.685468
86,-0.04968,0.765097,0.895755,-0.050308,5.119327,1.245924,0.669798,5.117443,5.079065,1.316493,0.69141,5.077029,0.090733,0.708586
87,-0.053195,0.764844,0.895824,-0.053819,5.144424,1.247148,0.669149,5.142554,5.090823,1.317266,0.691047,5.088802,0.092405,0.753325
88,-0.063953,0.765044,0.89577,-0.064572,5.177245,1.246717,0.669378,5.175387,5.127226,1.318498,0.690469,5.125214,0.093617,0.773381
89,-0.060219,0.76499,0.895784,-0.060838,5.261167,1.24807,0.66866,5.259311,5.188869,1.31822,0.6906,5.186862,0.093757,0.786747
90,-0.072562,0.764848,0.895823,-0.073177,5.310946,1.245615,0.669962,5.309099,5.23396,1.316461,0.691425,5.231962,0.094872,0.801296
91,-0.078797,0.765073,0.895761,-0.079407,5.394978,1.246738,0.669367,5.393133,5.311992,1.316726,0.691301,5.309996,0.094559,0.80646
92,-0.084913,0.765144,0.895742,-0.085519,5.394115,1.246215,0.669644,5.392276,5.305155,1.316941,0.6912,5.303166,0.096504,0.828179
93,-0.087902,0.764942,0.895797,-0.088508,5.405642,1.246327,0.669585,5.403811,5.310859,1.316772,0.691279,5.308879,0.098036,0.864231
94,-0.095824,0.765116,0.89575,-0.096426,5.492498,1.248796,0.668274,5.490659,5.361977,1.319287,0.690099,5.359988,0.097984,0.871492
95,-0.099612,0.765168,0.895736,-0.100216,5.523476,1.247797,0.668805,5.521646,5.396642,1.31749,0.690942,5.394663,0.098518,0.889099
96,-0.093338,0.765089,0.895757,-0.093942,5.529806,1.247467,0.66898,5.52798,5.380753,1.316623,0.691349,5.378781,0.100783,0.90754
97,-0.100704,0.764945,0.895797,-0.101311,5.606665,1.247298,0.669069,5.604831,5.444088,1.317607,0.690887,5.442105,0.09968,0.915113
98,-0.106915,0.764932,0.8958,-0.107517,5.642477,1.247792,0.668807,5.640649,5.479206,1.316865,0.691235,5.477228,0.100359,0.920224
99,-0.100236,0.765103,0.895753,-0.100845,5.664456,1.247716,0.668847,5.66263,5.490748,1.316867,0.691234,5.488775,0.101736,0.943955
100,-0.108703,0.765,0.895782,-0.109303,5.715416,1.249487,0.667907,5.713581,5.529238,1.318492,0.690472,5.527253,0.102505,0.944996
101,-0.10484,0.765008,0.895779,-0.105451,5.748656,1.249534,0.667882,5.746819,5.552501,1.318812,0.690322,5.550515,0.102491,0.969374
102,-0.112346,0.764814,0.895832,-0.112951,5.796042,1.248109,0.668639,5.794204,5.59636,1.3172,0.691079,5.594372,0.102381,0.969802
103,-0.117047,0.765048,0.895768,-0.117651,5.816889,1.248458,0.668454,5.815054,5.597964,1.318119,0.690647,5.595978,0.10394,0.998053
104,-0.116438,0.765071,0.895762,-0.117045,5.880545,1.248031,0.66868,5.878707,5.672337,1.317405,0.690982,5.670346,0.103583,0.988067
105,-0.124024,0.765012,0.895778,-0.124626,5.834717,1.249378,0.667965,5.832879,5.619548,1.319687,0.689911,5.617555,0.106607,1.025178
106,-0.12679,0.764864,0.895819,-0.127396,5.929575,1.249353,0.667978,5.927729,5.697019,1.318231,0.690595,5.695021,0.105175,1.001796
107,-0.132542,0.765107,0.895752,-0.133148,5.977156,1.249304,0.668004,5.975304,5.740716,1.318736,0.690358,5.738709,0.105377,1.001963
108,-0.135771,0.764985,0.895786,-0.136376,5.951064,1.249521,0.667889,5.949214,5.699244,1.320062,0.689735,5.697239,0.10815,1.038089
109,-0.134518,0.76506,0.895765,-0.135129,5.998044,1.248772,0.668287,5.996194,5.746641,1.318554,0.690443,5.744636,0.108013,1.043381
110,-0.133548,0.765318,0.895695,-0.134152,6.069934,1.249667,0.667811,6.068078,5.797478,1.319072,0.6902,5.795467,0.107016,1.065949
111,-0.14225,0.764937,0.895799,-0.142861,6.066025,1.249841,0.667718,6.064166,5.802509,1.319803,0.689856,5.800494,0.107816,1.08612
112,-0.135815,0.764915,0.895805,-0.136428,6.110737,1.249308,0.668002,6.108877,5.856338,1.318323,0.690551,5.854321,0.108613,1.069857
113,-0.141814,0.765261,0.89571,-0.142432,6.161143,1.249963,0.667654,6.159277,5.871628,1.319494,0.690002,5.869603,0.108873,1.086843
114,-0.147383,0.765078,0.89576,-0.147994,6.175476,1.249905,0.667684,6.173609,5.875386,1.318682,0.690383,5.873361,0.110164,1.090778
115,-0.150809,0.765024,0.895775,-0.151425,6.211381,1.249755,0.667764,6.209512,5.902265,1.319487,0.690005,5.900235,0.109729,1.123618
116,-0.154292,0.765028,0.895774,-0.154908,6.205492,1.25087,0.667171,6.20362,5.875272,1.319773,0.689871,5.87324,0.112563,1.137264
117,-0.160553,0.765097,0.895755,-0.161166,6.216929,1.249696,0.667795,6.215056,5.900377,1.319234,0.690123,5.898341,0.112356,1.146843
118,-0.153102,0.765039,0.895771,-0.153728,6.315344,1.249916,0.667679,6.313461,5.979848,1.318752,0.69035,5.977802,0.111756,1.130586
119,-0.164584,0.765125,0.895747,-0.165201,6.295541,1.250217,0.667519,6.29366,5.948231,1.318773,0.69034,5.946189,0.114289,1.157077
120,-0.150388,0.764982,0.895786,-0.151011,6.397537,1.250326,0.66746,6.395647,6.032702,1.318703,0.690373,6.03065,0.11291,1.139876
121,-0.169649,0.764875,0.895816,-0.17027,6.412198,1.251206,0.666993,6.410304,6.044254,1.320063,0.689734,6.042196,0.113039,1.138722
122,-0.179173,0.764835,0.895826,-0.179795,6.42257,1.251185,0.667003,6.420675,6.054713,1.320195,0.689672,6.052653,0.112985,1.138139
123,-0.183129,0.764846,0.895823,-0.18375,6.445224,1.250876,0.667168,6.443329,6.077275,1.31978,0.689867,6.075215,0.112482,1.134732
124,-0.183713,0.76487,0.895817,-0.184335,6.464108,1.250917,0.667146,6.462211,6.09524,1.320012,0.689758,6.093178,0.112185,1.133775
125,-0.183822,0.764857,0.89582,-0.184441,6.472536,1.250719,0.667251,6.470639,6.104738,1.319873,0.689823,6.102676,0.112172,1.137054
126,-0.188222,0.764836,0.895826,-0.188848,6.488218,1.250987,0.667109,6.486319,6.119353,1.320179,0.68968,6.117289,0.112017,1.136862
127,-0.186941,0.764869,0.895817,-0.187563,6.496546,1.250627,0.6673,6.494648,6.127348,1.319711,0.689899,6.125285,0.11197,1.141747
128,-0.185212,0.76486,0.895819,-0.185834,6.516212,1.250941,0.667133,6.514311,6.141803,1.319969,0.689778,6.139738,0.1117,1.14169
129,-0.19053,0.764823,0.89583,-0.19115,6.51361,1.250825,0.667195,6.51171,6.141582,1.319969,0.689778,6.139518,0.111911,1.148703
130,-0.18222,0.764834,0.895827,-0.182841,6.524717,1.250859,0.667177,6.522817,6.151758,1.319999,0.689764,6.149692,0.111799,1.150483
131,-0.181851,0.764819,0.895831,-0.182473,6.532751,1.251004,0.6671,6.530849,6.159208,1.320317,0.689615,6.157141,0.1118,1.154079
132,-0.185217,0.764829,0.895828,-0.18584,6.537085,1.250805,0.667206,6.535185,6.160426,1.319983,0.689772,6.158361,0.11198,1.15912
133,-0.190841,0.764812,0.895833,-0.191462,6.542952,1.250693,0.667265,6.541053,6.166908,1.319866,0.689827,6.164844,0.11201,1.162193
134,-0.18676,0.764853,0.895821,-0.187382,6.559837,1.250726,0.667248,6.557936,6.182448,1.319912,0.689805,6.180382,0.111812,1.160774
135,-0.193306,0.764825,0.895829,-0.193925,6.57061,1.250869,0.667172,6.568709,6.193158,1.320102,0.689716,6.191091,0.111815,1.159653
136,-0.190024,0.764771,0.895844,-0.190645,6.576018,1.250641,0.667293,6.574117,6.197525,1.319918,0.689802,6.195459,0.111929,1.164082
137,-0.188774,0.764846,0.895823,-0.189394,6.575741,1.250802,0.667207,6.573841,6.196132,1.319976,0.689775,6.194066,0.112164,1.172178
138,-0.181016,0.764807,0.895834,-0.181642,6.580218,1.25088,0.667166,6.578318,6.200209,1.320059,0.689736,6.198143,0.112313,1.174518
139,-0.188366,0.764826,0.895829,-0.188989,6.584734,1.250799,0.667209,6.582834,6.20493,1.319897,0.689812,6.202864,0.11233,1.177948
140,-0.189427,0.764839,0.895825,-0.190049,6.591872,1.250685,0.66727,6.589972,6.211122,1.319767,0.689873,6.209057,0.112231,1.181169
141,-0.191208,0.764835,0.895826,-0.191828,6.598933,1.250782,0.667218,6.597032,6.217912,1.319987,0.68977,6.215846,0.112308,1.184253
142,-0.191183,0.764816,0.895832,-0.191804,6.605451,1.250838,0.667188,6.603551,6.22203,1.319896,0.689813,6.219964,0.112372,1.184884
143,-0.19568,0.764831,0.895827,-0.196301,6.609902,1.250769,0.667225,6.608002,6.226996,1.319874,0.689823,6.224929,0.112524,1.187185
144,-0.193082,0.764869,0.895817,-0.193712,6.61585,1.250969,0.667119,6.613948,6.233236,1.320102,0.689716,6.231167,0.11254,1.189485
145,-0.192564,0.76483,0.895828,-0.193186,6.62862,1.250908,0.667151,6.626718,6.246024,1.3201,0.689717,6.243955,0.112356,1.190194
146,-0.192269,0.764811,0.895833,-0.192894,6.621854,1.250727,0.667247,6.619953,6.237877,1.319877,0.689821,6.23581,0.112798,1.198298
147,-0.197438,0.764848,0.895823,-0.198059,6.63264,1.250668,0.667279,6.630738,6.249437,1.319836,0.689841,6.247368,0.112801,1.198026
148,-0.192889,0.764827,0.895829,-0.19351,6.636283,1.250842,0.667186,6.634381,6.251108,1.320003,0.689762,6.249039,0.11301,1.201826
149,-0.194994,0.764805,0.895835,-0.195618,6.633918,1.250704,0.667259,6.632017,6.247888,1.319733,0.689889,6.245821,0.113288,1.207713
150,-0.187149,0.764804,0.895835,-0.187775,6.64697,1.250829,0.667193,6.645068,6.257087,1.319887,0.689817,6.255018,0.113363,1.207996
