epoch,train_loss,train_rmse,train_r2,train_nll,valid_loss,valid_rmse,valid_r2,valid_nll,test_loss,test_rmse,test_r2,test_nll,test_aleatoric,test_epistemic
77,0.135259,0.757169,0.886077,0.134633,4.095503,1.338018,0.618311,4.09363,4.366179,1.289918,0.745232,4.36409,0.168201,0.2714
78,0.115015,0.757269,0.886047,0.114392,4.015143,1.342776,0.615592,4.013257,4.308107,1.29082,0.744876,4.30599,0.181832,0.270508
79,0.115308,0.75679,0.886191,0.114675,3.872661,1.344746,0.614463,3.870817,4.174964,1.291813,0.744483,4.172899,0.203389,0.297186
80,0.110431,0.754908,0.886756,0.109798,4.129673,1.343869,0.614966,4.127796,4.420005,1.289266,0.74549,4.417914,0.173157,0.261107
81,0.026302,0.752445,0.887494,0.025679,4.397365,1.342616,0.615683,4.395468,4.763786,1.292346,0.744272,4.761664,0.154626,0.237345
82,-0.020627,0.752512,0.887474,-0.021246,4.554003,1.34207,0.615996,4.552126,4.948017,1.291587,0.744573,4.94592,0.148383,0.24199
83,-0.044816,0.752228,0.887559,-0.045428,4.64086,1.34252,0.615738,4.639009,5.043496,1.289987,0.745205,5.041434,0.148119,0.25524
84,-0.061059,0.752042,0.887615,-0.061664,4.724584,1.34021,0.617059,4.722755,5.160457,1.290896,0.744846,5.158415,0.146511,0.265748
85,-0.074047,0.751985,0.887632,-0.074645,4.743079,1.340709,0.616774,4.741272,5.172031,1.291389,0.744651,5.170016,0.151494,0.283678
86,-0.087145,0.752054,0.887611,-0.087739,4.750524,1.340053,0.617149,4.748735,5.181653,1.290025,0.74519,5.17966,0.154462,0.30164
87,-0.109634,0.75166,0.887729,-0.110217,4.810116,1.340447,0.616924,4.808332,5.255479,1.291178,0.744734,5.253491,0.157141,0.304941
88,-0.106605,0.751507,0.887775,-0.107189,4.858319,1.340773,0.616738,4.856543,5.291848,1.289606,0.745355,5.289874,0.159082,0.314245
89,-0.117166,0.751534,0.887767,-0.117745,4.880624,1.341055,0.616576,4.878859,5.338694,1.291537,0.744592,5.33673,0.162367,0.323187
90,-0.123919,0.751865,0.887668,-0.124498,4.93343,1.340138,0.617101,4.931667,5.398215,1.291126,0.744755,5.396253,0.16313,0.322157
91,-0.130594,0.751685,0.887721,-0.131182,4.910144,1.339903,0.617235,4.908387,5.364342,1.290401,0.745041,5.362389,0.168395,0.337895
92,-0.13669,0.751966,0.887638,-0.137266,4.935485,1.340695,0.616782,4.933732,5.391768,1.291104,0.744763,5.389821,0.1713,0.347995
93,-0.140548,0.751783,0.887692,-0.141126,4.973585,1.340561,0.616859,4.971835,5.425388,1.291216,0.744719,5.423447,0.17145,0.350304
94,-0.143235,0.751588,0.88775,-0.14381,5.051363,1.341324,0.616423,5.049604,5.511145,1.290748,0.744904,5.509195,0.170529,0.343672
95,-0.143176,0.751743,0.887704,-0.143754,5.053964,1.340954,0.616634,5.052205,5.515887,1.291775,0.744498,5.513936,0.17539,0.348006
96,-0.153426,0.751625,0.887739,-0.154004,5.089155,1.341269,0.616454,5.087393,5.54718,1.291193,0.744728,5.545225,0.178275,0.353474
97,-0.147926,0.751662,0.887728,-0.148507,5.05535,1.341562,0.616286,5.053591,5.510057,1.291269,0.744698,5.508111,0.183523,0.370034
98,-0.156976,0.75179,0.88769,-0.157563,5.086131,1.342336,0.615843,5.084364,5.548377,1.291625,0.744557,5.546421,0.185355,0.369287
99,-0.162456,0.751604,0.887746,-0.163036,5.16823,1.342446,0.61578,5.166457,5.639216,1.292223,0.744321,5.637254,0.181646,0.361484
100,-0.164774,0.751787,0.887691,-0.165359,5.170545,1.342005,0.616033,5.168775,5.646117,1.291845,0.74447,5.644157,0.186724,0.365941
101,-0.169314,0.751537,0.887766,-0.169898,5.233624,1.342072,0.615995,5.231841,5.709073,1.29104,0.744789,5.707102,0.18511,0.36183
102,-0.17428,0.751505,0.887775,-0.174867,5.254839,1.342255,0.61589,5.253055,5.723917,1.291569,0.74458,5.721945,0.188124,0.36142
103,-0.176218,0.75135,0.887822,-0.176804,5.279474,1.342521,0.615738,5.277684,5.754229,1.291424,0.744637,5.75225,0.190204,0.365508
104,-0.184972,0.751425,0.887799,-0.185555,5.292492,1.342662,0.615657,5.290701,5.768528,1.292693,0.744135,5.76655,0.190224,0.37016
105,-0.18236,0.75165,0.887732,-0.18295,5.330154,1.342414,0.615799,5.328355,5.810857,1.291436,0.744632,5.808871,0.19149,0.367869
106,-0.188899,0.751551,0.887761,-0.189487,5.335486,1.343218,0.615339,5.333681,5.819536,1.292473,0.744222,5.817541,0.197449,0.371763
107,-0.189949,0.75156,0.887759,-0.190542,5.353411,1.343442,0.61521,5.351604,5.843608,1.292899,0.744053,5.841611,0.196734,0.374163
108,-0.200024,0.751532,0.887767,-0.200617,5.374283,1.343053,0.615433,5.372465,5.861429,1.29244,0.744235,5.859425,0.200702,0.377067
109,-0.191253,0.751557,0.88776,-0.191848,5.39304,1.343942,0.614924,5.391217,5.870409,1.292279,0.744299,5.8684,0.205698,0.383019
110,-0.197749,0.751582,0.887752,-0.198346,5.411373,1.343763,0.615026,5.409545,5.897854,1.293081,0.743981,5.895837,0.205523,0.37916
111,-0.198476,0.751692,0.887719,-0.199078,5.452418,1.343409,0.615229,5.450579,5.945388,1.293017,0.744007,5.943355,0.207535,0.374972
112,-0.204477,0.751567,0.887757,-0.205077,5.437394,1.343613,0.615112,5.435548,5.916548,1.292642,0.744155,5.914512,0.209826,0.380376
113,-0.207044,0.751539,0.887765,-0.207654,5.475269,1.34346,0.6152,5.473419,5.965339,1.293221,0.743926,5.963296,0.211212,0.37978
114,-0.201883,0.7515,0.887777,-0.20249,5.545758,1.343584,0.615129,5.543903,6.05302,1.294159,0.743554,6.05097,0.205846,0.375549
115,-0.210547,0.751819,0.887681,-0.211153,5.556675,1.344036,0.61487,5.554811,6.041302,1.292491,0.744215,6.039247,0.21076,0.378752
116,-0.216054,0.75135,0.887821,-0.216659,5.548596,1.344477,0.614617,5.546729,6.044158,1.294405,0.743457,6.042098,0.214903,0.38525
117,-0.221167,0.751546,0.887763,-0.221774,5.594196,1.344715,0.614481,5.592319,6.087752,1.293844,0.743679,6.085682,0.213567,0.38036
118,-0.226429,0.751527,0.887769,-0.227039,5.564847,1.344183,0.614786,5.562973,6.046897,1.294702,0.743339,6.04483,0.219852,0.392653
119,-0.22554,0.751342,0.887824,-0.226151,5.623741,1.344764,0.614453,5.621859,6.125193,1.294564,0.743394,6.123119,0.216844,0.388166
120,-0.220399,0.751413,0.887803,-0.221015,5.646564,1.343763,0.615026,5.644676,6.149342,1.293592,0.743779,6.14726,0.221779,0.38929
121,-0.227205,0.751276,0.887843,-0.22782,5.655951,1.344118,0.614823,5.654064,6.156567,1.293688,0.743741,6.154487,0.221093,0.389592
122,-0.240795,0.751318,0.887831,-0.241411,5.669225,1.344362,0.614683,5.667337,6.170919,1.293648,0.743757,6.168838,0.22095,0.388045
123,-0.247322,0.751283,0.887841,-0.247937,5.683237,1.344306,0.614715,5.681347,6.187272,1.293879,0.743665,6.185189,0.220556,0.386975
124,-0.25422,0.751272,0.887845,-0.25483,5.700726,1.344338,0.614697,5.698834,6.207106,1.293771,0.743708,6.20502,0.219939,0.384868
125,-0.247603,0.751295,0.887838,-0.248216,5.720803,1.34449,0.61461,5.718909,6.230136,1.29389,0.743661,6.228048,0.218817,0.383166
126,-0.25393,0.751303,0.887836,-0.254542,5.739352,1.344469,0.614622,5.737457,6.252909,1.294061,0.743593,6.250819,0.218426,0.38176
127,-0.25115,0.751275,0.887844,-0.251766,5.756608,1.344537,0.614583,5.754711,6.272468,1.294042,0.7436,6.270376,0.217669,0.380345
128,-0.264528,0.751271,0.887845,-0.265139,5.764163,1.344413,0.614654,5.762265,6.282087,1.29405,0.743597,6.279995,0.218031,0.380492
129,-0.25299,0.751284,0.887841,-0.253604,5.764439,1.344463,0.614625,5.762542,6.282912,1.294087,0.743583,6.28082,0.218794,0.381998
130,-0.256976,0.751271,0.887845,-0.257588,5.766479,1.344379,0.614673,5.764582,6.284782,1.294081,0.743585,6.282691,0.219353,0.383268
131,-0.251267,0.751276,0.887844,-0.251882,5.783312,1.344373,0.614677,5.781413,6.305077,1.293948,0.743638,6.302983,0.218784,0.382109
132,-0.258367,0.751307,0.887834,-0.258978,5.781966,1.344252,0.614746,5.780067,6.302888,1.293976,0.743627,6.300795,0.2195,0.383829
133,-0.238683,0.751288,0.88784,-0.239299,5.788449,1.344444,0.614636,5.78655,6.311547,1.294113,0.743572,6.309453,0.21991,0.384258
134,-0.257815,0.751289,0.88784,-0.258427,5.794609,1.344399,0.614662,5.79271,6.317236,1.293943,0.74364,6.315143,0.22006,0.384844
135,-0.258819,0.751308,0.887834,-0.259439,5.79751,1.344389,0.614668,5.795611,6.319803,1.293926,0.743646,6.31771,0.220762,0.385655
136,-0.262556,0.751273,0.887845,-0.263168,5.806967,1.344304,0.614717,5.805067,6.33408,1.294028,0.743606,6.331985,0.22103,0.38593
137,-0.255848,0.751281,0.887842,-0.256464,5.814343,1.344388,0.614668,5.812442,6.340434,1.293963,0.743632,6.338339,0.220813,0.385959
138,-0.260518,0.751298,0.887837,-0.261131,5.820003,1.344516,0.614595,5.818101,6.346102,1.293993,0.74362,6.344006,0.221207,0.386652
139,-0.259355,0.751289,0.88784,-0.25997,5.825843,1.344414,0.614653,5.823941,6.353902,1.294116,0.743571,6.351805,0.221427,0.386929
140,-0.262812,0.751306,0.887835,-0.263426,5.829768,1.344476,0.614618,5.827865,6.359083,1.294134,0.743564,6.356986,0.221769,0.388174
141,-0.266227,0.751292,0.887839,-0.26684,5.836711,1.344525,0.61459,5.834807,6.368732,1.294147,0.743559,6.366633,0.222268,0.387852
142,-0.267197,0.751294,0.887838,-0.26781,5.840745,1.344566,0.614566,5.83884,6.372864,1.294048,0.743598,6.370765,0.222384,0.388357
143,-0.258334,0.751304,0.887835,-0.258952,5.847284,1.344474,0.614619,5.845379,6.380115,1.294113,0.743572,6.378016,0.222585,0.388608
144,-0.254861,0.751278,0.887843,-0.255481,5.847582,1.344619,0.614536,5.845677,6.38289,1.294418,0.743452,6.38079,0.22307,0.390331
145,-0.263966,0.751297,0.887837,-0.264579,5.848266,1.344651,0.614517,5.846361,6.383194,1.294302,0.743497,6.381094,0.223294,0.391291
146,-0.263193,0.751259,0.887849,-0.263812,5.853002,1.3445,0.614604,5.851097,6.387725,1.294168,0.743551,6.385624,0.223893,0.391438
147,-0.26489,0.751279,0.887843,-0.265505,5.857734,1.344805,0.614429,5.855827,6.394374,1.294375,0.743468,6.392271,0.224178,0.392008
148,-0.263446,0.75128,0.887842,-0.264059,5.865661,1.344567,0.614566,5.863753,6.401352,1.294224,0.743529,6.399249,0.224484,0.391758
149,-0.271642,0.751258,0.887849,-0.272255,5.873322,1.34452,0.614592,5.871414,6.411418,1.294271,0.74351,6.409314,0.224174,0.391708
150,-0.262631,0.751291,0.887839,-0.263245,5.879327,1.344599,0.614547,5.877418,6.418865,1.294263,0.743513,6.416761,0.224494,0.392051
