epoch,train_loss,train_rmse,train_r2,train_nll,valid_loss,valid_rmse,valid_r2,valid_nll,test_loss,test_rmse,test_r2,test_nll,test_aleatoric,test_epistemic
20,1.129998,1.009417,0.807882,1.129123,1.777616,1.341561,0.635481,1.776001,1.782313,1.350629,0.696996,1.780788,0.465349,0.593892
21,1.114265,1.004466,0.809762,1.113395,1.710363,1.303025,0.656121,1.708943,1.794172,1.320893,0.710191,1.792677,0.435168,0.599537
22,1.101239,0.999616,0.811594,1.100359,1.722956,1.320596,0.646784,1.721219,1.767177,1.317553,0.711655,1.765502,0.549427,0.477373
23,1.085047,0.985769,0.816778,1.084226,1.708967,1.27083,0.672905,1.707589,1.808581,1.317258,0.711784,1.807118,0.38587,0.593836
24,1.04483,0.965173,0.824354,1.043962,1.939611,1.317582,0.648395,1.938036,2.111549,1.380546,0.683424,2.109874,0.296036,0.403871
25,1.02667,0.967322,0.823571,1.025799,1.69309,1.286806,0.664629,1.691671,1.777309,1.337252,0.702968,1.775845,0.403516,0.866548
26,1.025674,0.952499,0.828937,1.024792,1.783112,1.343065,0.634663,1.781597,1.815906,1.338416,0.702451,1.814441,0.397453,1.520456
27,1.000989,0.950711,0.829579,1.000113,1.761781,1.315203,0.649663,1.76023,1.83092,1.333808,0.704496,1.829305,0.38337,0.817707
28,1.024543,0.950305,0.829724,1.023625,1.771898,1.325173,0.644332,1.770425,2.186842,1.43927,0.655918,2.185178,0.329116,1.462584
29,0.974938,0.929024,0.837265,0.974085,1.995749,1.381362,0.613531,1.993939,1.964155,1.382101,0.68271,1.962419,0.308215,0.695041
30,0.973521,0.925178,0.83861,0.972634,1.947028,1.312473,0.651116,1.945313,2.092023,1.354793,0.695124,2.090245,0.318195,0.468894
31,0.970667,0.922231,0.839636,0.969763,1.821563,1.373683,0.617816,1.819772,1.75996,1.328029,0.707051,1.758304,0.495075,0.704516
32,0.950065,0.916206,0.841724,0.949217,1.733466,1.309578,0.652654,1.731824,1.837241,1.346385,0.698897,1.835518,0.381042,0.951845
33,0.963655,0.920951,0.840081,0.962765,1.839384,1.312885,0.650897,1.83782,1.867929,1.370483,0.688022,1.866308,0.29831,1.037263
34,0.937133,0.906884,0.844929,0.936249,1.919066,1.277631,0.669394,1.917332,1.991012,1.327353,0.707349,1.989243,0.316057,0.435134
35,0.91122,0.901963,0.846607,0.910362,1.88969,1.323421,0.645272,1.887914,1.935417,1.337606,0.702811,1.933607,0.349172,0.66206
36,0.908076,0.903243,0.846171,0.907184,1.804093,1.287286,0.664378,1.802646,1.86096,1.319462,0.710818,1.859489,0.283317,1.603238
37,0.90234,0.895453,0.848813,0.901452,1.953022,1.336865,0.638028,1.951574,2.133711,1.401987,0.673514,2.132193,0.322686,1.028879
38,0.908345,0.902592,0.846393,0.907431,1.945829,1.358333,0.626309,1.944148,1.938275,1.336655,0.703233,1.936605,0.340544,1.201929
39,0.881703,0.886478,0.851829,0.880809,1.949795,1.296158,0.659736,1.947967,2.127421,1.342539,0.700615,2.125474,0.269142,0.575151
40,0.866647,0.88137,0.853531,0.865749,1.935753,1.329525,0.641992,1.934051,1.992019,1.363255,0.691304,1.990371,0.351275,0.727414
41,0.66096,0.831545,0.869623,0.660225,2.387112,1.260284,0.678311,2.385466,2.640954,1.32239,0.709534,2.639234,0.152376,0.491902
42,0.542259,0.811121,0.87595,0.541593,2.434212,1.257702,0.679628,2.432656,2.673235,1.316298,0.712204,2.671623,0.147485,0.573326
43,0.498993,0.807264,0.877126,0.498352,2.553192,1.265925,0.675424,2.551678,2.797303,1.326718,0.707629,2.795736,0.142375,0.606694
44,0.475261,0.804251,0.878042,0.474638,2.671273,1.266014,0.675379,2.66978,2.941818,1.322337,0.709557,2.940275,0.128903,0.624711
45,0.443237,0.80334,0.878318,0.442644,2.661462,1.267092,0.674826,2.659977,2.880098,1.324156,0.708757,2.878571,0.134702,0.678982
46,0.430837,0.800487,0.879181,0.430241,2.868403,1.270396,0.673128,2.866909,3.133322,1.327514,0.707278,3.131774,0.119996,0.688195
47,0.404286,0.799699,0.879418,0.403699,2.965644,1.27001,0.673326,2.964138,3.218978,1.324415,0.708643,3.217416,0.117599,0.60919
48,0.393865,0.797722,0.880014,0.393272,2.870384,1.270638,0.673003,2.868885,3.098622,1.332542,0.705057,3.097065,0.127328,0.784635
49,0.38803,0.798318,0.879835,0.387432,3.099158,1.268777,0.67396,3.097639,3.375763,1.328022,0.707054,3.37419,0.114365,0.60563
50,0.372358,0.79659,0.880354,0.371757,3.219963,1.273194,0.671686,3.218403,3.427388,1.319938,0.71061,3.42579,0.111191,0.585738
51,0.353901,0.794171,0.88108,0.353312,3.289937,1.282028,0.667115,3.288354,3.516314,1.326591,0.707685,3.514696,0.107315,0.678104
52,0.346907,0.793204,0.881369,0.34631,3.223853,1.283832,0.666177,3.222329,3.512491,1.333028,0.704841,3.510914,0.112152,0.692159
53,0.32339,0.792454,0.881593,0.322808,3.315831,1.276561,0.669948,3.31429,3.546759,1.326007,0.707942,3.545175,0.113447,0.629296
54,0.325024,0.792498,0.88158,0.324433,3.289687,1.284207,0.665982,3.288109,3.570916,1.334317,0.70427,3.569283,0.114092,0.731005
55,0.311655,0.791757,0.881802,0.311058,3.419191,1.276642,0.669906,3.417632,3.765305,1.331299,0.705607,3.763675,0.108353,0.585465
56,0.300704,0.790301,0.882236,0.300102,3.475033,1.28214,0.667057,3.473431,3.751248,1.325733,0.708063,3.749599,0.106742,0.649859
57,0.290527,0.790393,0.882208,0.289925,3.602087,1.286267,0.66491,3.600504,3.918632,1.337996,0.702637,3.916977,0.105821,0.637192
58,0.28835,0.791544,0.881865,0.287738,3.313786,1.280509,0.667903,3.312209,3.556346,1.327849,0.70713,3.554704,0.118603,0.795253
59,0.271693,0.788386,0.882806,0.271083,3.837952,1.284978,0.665581,3.836328,4.138611,1.333841,0.704481,4.136926,0.100016,0.532244
60,0.271223,0.789073,0.882602,0.270614,3.642306,1.28234,0.666953,3.640737,3.984947,1.331456,0.705537,3.983304,0.106797,0.634854
61,0.255855,0.788125,0.882883,0.255253,3.911502,1.286934,0.664562,3.909881,4.168496,1.330066,0.706152,4.166817,0.097932,0.581603
62,0.246041,0.786991,0.88322,0.245434,3.711449,1.277592,0.669414,3.709865,4.037783,1.334384,0.704241,4.036123,0.107175,0.634948
63,0.243983,0.786252,0.88344,0.243377,3.721723,1.285213,0.665459,3.720123,4.055657,1.343398,0.700231,4.053971,0.106273,0.68708
64,0.242602,0.787177,0.883165,0.241978,3.905864,1.276518,0.66997,3.904245,4.307491,1.33793,0.702667,4.305778,0.101867,0.541115
65,0.234764,0.785711,0.8836,0.234144,4.027572,1.292391,0.661711,4.025914,4.29578,1.33478,0.704065,4.294052,0.100897,0.603699
66,0.221529,0.785956,0.883527,0.220916,3.642937,1.28524,0.665444,3.641345,3.811673,1.330218,0.706084,3.81002,0.118062,0.828231
67,0.207421,0.785108,0.883778,0.206804,3.866817,1.292972,0.661407,3.865157,4.055833,1.332328,0.705151,4.054118,0.111767,0.654441
68,0.211705,0.784964,0.883821,0.211085,4.254029,1.288878,0.663548,4.252347,4.578145,1.333946,0.704435,4.576383,0.097113,0.514337
69,0.202115,0.784667,0.883909,0.201485,3.816673,1.284106,0.666035,3.815043,4.163905,1.340014,0.70174,4.162176,0.109597,0.771777
70,0.208254,0.784748,0.883885,0.20762,3.939708,1.282464,0.666888,3.938059,4.277064,1.34232,0.700712,4.275311,0.105704,0.662304
71,0.194701,0.785104,0.88378,0.194063,3.966718,1.284131,0.666022,3.965078,4.303963,1.33816,0.702565,4.302227,0.10906,0.613918
72,0.170054,0.783659,0.884207,0.169429,4.01255,1.297857,0.658843,4.0109,4.288231,1.339736,0.701863,4.286493,0.108202,0.684233
73,0.17843,0.783998,0.884107,0.177797,4.228987,1.295214,0.660232,4.227318,4.561905,1.336744,0.703194,4.560153,0.103584,0.563734
74,0.181315,0.783229,0.884334,0.180683,4.129919,1.28547,0.665325,4.128246,4.425753,1.333769,0.704513,4.423981,0.103474,0.660855
75,0.183213,0.783653,0.884209,0.182569,4.366906,1.291529,0.662162,4.365216,4.735427,1.340404,0.701566,4.733645,0.095451,0.594607
76,0.173699,0.782887,0.884435,0.173055,4.159036,1.287745,0.664139,4.157388,4.547585,1.339606,0.701921,4.545834,0.101379,0.669253
77,0.161473,0.783679,0.884201,0.160828,4.113405,1.286099,0.664997,4.111779,4.503766,1.332388,0.705125,4.50204,0.103724,0.609248
78,0.156447,0.782016,0.884692,0.155806,4.074273,1.284515,0.665822,4.072613,4.438345,1.3384,0.702458,4.436574,0.101793,0.69862
79,0.158089,0.782687,0.884494,0.157434,4.269054,1.295624,0.660017,4.267361,4.596615,1.338976,0.702201,4.594839,0.105194,0.585018
80,0.153364,0.783255,0.884327,0.152711,3.917294,1.293765,0.660991,3.915654,4.201362,1.339681,0.701888,4.199628,0.114748,0.629075
81,0.070164,0.779499,0.885433,0.06953,4.516067,1.294125,0.660803,4.514391,4.894276,1.339615,0.701917,4.892505,0.093712,0.509116
82,0.023529,0.778501,0.885727,0.022892,4.599604,1.292317,0.66175,4.597938,4.973007,1.339439,0.701996,4.971243,0.091904,0.559063
83,0.001855,0.778258,0.885798,0.00122,4.785113,1.292392,0.661711,4.783454,5.176824,1.341469,0.701092,5.175067,0.088294,0.57415
84,-0.010595,0.778161,0.885826,-0.011233,4.848764,1.293188,0.661294,4.847109,5.22021,1.340669,0.701448,5.21846,0.088197,0.628672
85,-0.02573,0.778112,0.885841,-0.026355,4.96261,1.292197,0.661813,4.960965,5.34997,1.341164,0.701227,5.34823,0.087169,0.647111
86,-0.035781,0.778001,0.885873,-0.03641,4.999719,1.29278,0.661508,4.998083,5.380511,1.341423,0.701112,5.37878,0.088177,0.684382
87,-0.05027,0.777976,0.885881,-0.050893,5.110749,1.292635,0.661583,5.109114,5.478253,1.340924,0.701335,5.476526,0.087349,0.692386
88,-0.04964,0.777952,0.885887,-0.050257,5.146498,1.292965,0.661411,5.144867,5.502467,1.339778,0.701845,5.500747,0.088654,0.720847
89,-0.058857,0.777952,0.885888,-0.059472,5.190214,1.292603,0.6616,5.188593,5.556554,1.340926,0.701334,5.554845,0.089743,0.731936
90,-0.059519,0.778225,0.885807,-0.060136,5.255809,1.293602,0.661077,5.254187,5.617016,1.340701,0.701434,5.615307,0.090298,0.737154
91,-0.074373,0.777938,0.885892,-0.074986,5.30252,1.293018,0.661383,5.300905,5.659868,1.340939,0.701328,5.658165,0.091434,0.750154
92,-0.073374,0.778083,0.885849,-0.073984,5.346346,1.293499,0.661131,5.344729,5.709661,1.341257,0.701186,5.707957,0.092276,0.766234
93,-0.078831,0.777808,0.88593,-0.079438,5.32008,1.293277,0.661247,5.318469,5.679945,1.340615,0.701472,5.678247,0.094765,0.797689
94,-0.086959,0.777859,0.885915,-0.087565,5.354813,1.292034,0.661898,5.353207,5.732005,1.34271,0.700538,5.730309,0.095468,0.80051
95,-0.087961,0.777951,0.885888,-0.088569,5.487493,1.293399,0.661183,5.485878,5.844333,1.341573,0.701046,5.842631,0.094939,0.785578
96,-0.090856,0.778169,0.885824,-0.091461,5.49898,1.294363,0.660678,5.497361,5.844469,1.341917,0.700892,5.842767,0.09698,0.799874
97,-0.098739,0.777976,0.88588,-0.099346,5.603851,1.294234,0.660746,5.602225,5.956127,1.341217,0.701204,5.954418,0.096022,0.793665
98,-0.104801,0.77813,0.885835,-0.105407,5.610288,1.294638,0.660534,5.608661,5.970073,1.342011,0.70085,5.968361,0.098032,0.821554
99,-0.109917,0.777923,0.885896,-0.110522,5.640489,1.293578,0.66109,5.638859,6.011644,1.342075,0.700821,6.009928,0.099214,0.827037
100,-0.110757,0.777718,0.885956,-0.111363,5.697959,1.293921,0.66091,5.696328,6.060958,1.342778,0.700508,6.059241,0.099728,0.830264
101,-0.099038,0.777912,0.885899,-0.099647,5.639289,1.294118,0.660806,5.637661,5.993675,1.342155,0.700786,5.991962,0.103597,0.855226
102,-0.11031,0.777852,0.885917,-0.11092,5.746672,1.294697,0.660503,5.745035,6.09959,1.342222,0.700756,6.097869,0.103573,0.834061
103,-0.11831,0.777913,0.885899,-0.118915,5.766885,1.294783,0.660458,5.765248,6.112047,1.342306,0.700719,6.110327,0.104762,0.836982
104,-0.118151,0.778033,0.885864,-0.118756,5.823612,1.294896,0.660399,5.821968,6.181464,1.342423,0.700666,6.179736,0.105527,0.823942
105,-0.123676,0.777816,0.885927,-0.124284,5.844277,1.293041,0.661371,5.842638,6.209853,1.343205,0.700317,6.208127,0.106989,0.821104
106,-0.114486,0.777644,0.885978,-0.1151,5.83301,1.294961,0.660364,5.831366,6.194864,1.34359,0.700145,6.193135,0.109763,0.834999
107,-0.118524,0.777802,0.885932,-0.119133,5.902203,1.294626,0.66054,5.90055,6.261991,1.343004,0.700407,6.260254,0.109802,0.837515
108,-0.127449,0.777935,0.885893,-0.128058,5.977389,1.294545,0.660583,5.975728,6.353155,1.343001,0.700408,6.351409,0.109263,0.815466
109,-0.135797,0.777792,0.885935,-0.136405,5.97672,1.295352,0.660159,5.975059,6.33375,1.343475,0.700197,6.332006,0.111661,0.832422
110,-0.138304,0.777984,0.885878,-0.138913,6.010879,1.294702,0.6605,6.009213,6.370716,1.343058,0.700383,6.368965,0.112124,0.822072
111,-0.134036,0.777927,0.885895,-0.134647,6.054814,1.295336,0.660168,6.053143,6.402238,1.342941,0.700435,6.400485,0.113522,0.819951
112,-0.140901,0.777821,0.885926,-0.141514,6.04037,1.295181,0.660249,6.038695,6.383422,1.34322,0.700311,6.381662,0.116195,0.844204
113,-0.149955,0.777699,0.885962,-0.150567,6.128853,1.295192,0.660243,6.127171,6.479538,1.343133,0.700349,6.477774,0.115566,0.819376
114,-0.140128,0.777863,0.885914,-0.140742,6.191704,1.295652,0.660002,6.190016,6.538664,1.343334,0.70026,6.536893,0.115257,0.8367
115,-0.142525,0.777707,0.885959,-0.143144,6.155296,1.294873,0.660411,6.153609,6.517419,1.343828,0.70004,6.515646,0.11791,0.849902
116,-0.152489,0.777909,0.8859,-0.153105,6.250684,1.295468,0.660098,6.248991,6.613155,1.344525,0.699728,6.611376,0.117547,0.831117
117,-0.156057,0.777846,0.885918,-0.156673,6.270095,1.295001,0.660343,6.268398,6.631867,1.343625,0.70013,6.630086,0.119015,0.818697
118,-0.15721,0.778079,0.88585,-0.157827,6.257979,1.295492,0.660086,6.256278,6.602063,1.343563,0.700158,6.600279,0.121784,0.852554
119,-0.166874,0.778073,0.885852,-0.167494,6.344555,1.295118,0.660282,6.342848,6.706395,1.344248,0.699852,6.704602,0.121403,0.834986
120,-0.158956,0.778033,0.885864,-0.159579,6.355869,1.295355,0.660158,6.354158,6.699848,1.343103,0.700363,6.698054,0.123568,0.846702
121,-0.169738,0.777714,0.885957,-0.17036,6.378927,1.295294,0.66019,6.377215,6.732686,1.343729,0.700084,6.73089,0.12305,0.840346
122,-0.17265,0.777785,0.885937,-0.173278,6.40481,1.295302,0.660185,6.403097,6.759141,1.343875,0.700018,6.757342,0.122623,0.837987
123,-0.182138,0.777727,0.885954,-0.182759,6.442942,1.295416,0.660125,6.441227,6.798363,1.343983,0.69997,6.796562,0.121894,0.832121
124,-0.184096,0.777777,0.885939,-0.184715,6.463825,1.295559,0.660051,6.462108,6.82148,1.344112,0.699913,6.819678,0.121776,0.828979
125,-0.185247,0.777762,0.885943,-0.185866,6.490545,1.295544,0.660058,6.488827,6.847323,1.344017,0.699955,6.84552,0.121409,0.825457
126,-0.185986,0.77774,0.88595,-0.186605,6.504666,1.29571,0.659972,6.502946,6.860902,1.344072,0.699931,6.859097,0.121516,0.826826
127,-0.180914,0.777761,0.885944,-0.181534,6.515442,1.295635,0.660011,6.513722,6.871797,1.344137,0.699901,6.869991,0.12163,0.828898
128,-0.183879,0.777788,0.885936,-0.184507,6.514813,1.295644,0.660006,6.513092,6.869681,1.344209,0.69987,6.867875,0.122101,0.83376
129,-0.18725,0.777769,0.885941,-0.187874,6.530538,1.295775,0.659937,6.528816,6.883994,1.344155,0.699893,6.882187,0.121929,0.835396
130,-0.182384,0.777764,0.885943,-0.183017,6.54401,1.295579,0.66004,6.542287,6.901057,1.344312,0.699823,6.899249,0.121964,0.832604
131,-0.183345,0.777787,0.885936,-0.183965,6.561375,1.295627,0.660015,6.559651,6.916086,1.344165,0.699889,6.914276,0.12186,0.833151
132,-0.186008,0.777767,0.885942,-0.186633,6.565214,1.295606,0.660026,6.56349,6.92171,1.344298,0.69983,6.9199,0.122168,0.835617
133,-0.190422,0.777769,0.885941,-0.191049,6.568174,1.295595,0.660032,6.56645,6.923054,1.34423,0.69986,6.921243,0.122486,0.83856
134,-0.195535,0.777773,0.88594,-0.196154,6.583807,1.295791,0.659929,6.582081,6.938694,1.344266,0.699844,6.936882,0.12242,0.837501
135,-0.192738,0.777793,0.885934,-0.193363,6.592821,1.29574,0.659956,6.591094,6.94669,1.344238,0.699857,6.944878,0.122586,0.83977
136,-0.191284,0.777781,0.885938,-0.191906,6.603415,1.295758,0.659946,6.601687,6.956522,1.344215,0.699867,6.954709,0.122712,0.83974
137,-0.190351,0.777731,0.885952,-0.190975,6.624736,1.29578,0.659935,6.623007,6.977612,1.344241,0.699855,6.975798,0.122473,0.839301
138,-0.194512,0.777749,0.885947,-0.195133,6.635546,1.295862,0.659892,6.633816,6.989913,1.34431,0.699824,6.988097,0.12251,0.838297
139,-0.194387,0.777754,0.885945,-0.195008,6.637598,1.296005,0.659816,6.635867,6.988524,1.344147,0.699897,6.986709,0.122838,0.841853
140,-0.192357,0.777779,0.885938,-0.192978,6.652578,1.295963,0.659839,6.650846,7.002979,1.344194,0.699876,7.001162,0.1228,0.840745
141,-0.195446,0.777755,0.885945,-0.196069,6.662139,1.295789,0.65993,6.660406,7.013106,1.344177,0.699884,7.011289,0.122821,0.839393
142,-0.195854,0.777758,0.885944,-0.196476,6.670316,1.295906,0.659869,6.668583,7.024006,1.344373,0.699796,7.022189,0.12299,0.839252
143,-0.191166,0.777721,0.885955,-0.19179,6.669447,1.295928,0.659857,6.667714,7.021388,1.344402,0.699783,7.01957,0.123427,0.843893
144,-0.184333,0.777796,0.885933,-0.184963,6.681398,1.296034,0.659801,6.679664,7.030015,1.344294,0.699832,7.028196,0.123465,0.844984
145,-0.19798,0.777732,0.885952,-0.198601,6.68682,1.295984,0.659828,6.685085,7.035776,1.344366,0.699799,7.033957,0.123709,0.846073
146,-0.19835,0.777747,0.885948,-0.198975,6.701246,1.296128,0.659752,6.69951,7.049427,1.344233,0.699859,7.047607,0.123695,0.845859
147,-0.194658,0.777725,0.885954,-0.195287,6.69655,1.295838,0.659904,6.694814,7.048517,1.344483,0.699747,7.046696,0.124036,0.849099
148,-0.189428,0.777749,0.885947,-0.190056,6.697108,1.295956,0.659842,6.695372,7.046757,1.344396,0.699786,7.044936,0.124405,0.851914
149,-0.200828,0.777735,0.885951,-0.20145,6.712666,1.295968,0.659836,6.710928,7.05915,1.344361,0.699802,7.057329,0.124323,0.850449
150,-0.191513,0.777743,0.885949,-0.192139,6.718652,1.295956,0.659842,6.716914,7.068176,1.344485,0.699746,7.066353,0.124491,0.851789
