epoch,train_loss,train_rmse,train_r2,train_nll,valid_loss,valid_rmse,valid_r2,valid_nll,test_loss,test_rmse,test_r2,test_nll,test_aleatoric,test_epistemic
65,-0.544587,0.443776,0.964929,-0.544914,3.716592,1.136944,0.725037,3.714708,3.688254,1.168779,0.756774,3.686312,0.087515,0.02799
66,-0.549881,0.44129,0.965321,-0.550202,3.711888,1.143436,0.721887,3.710005,3.671767,1.164423,0.758584,3.669846,0.092469,0.029095
67,-0.580589,0.43831,0.965787,-0.580902,3.790641,1.135686,0.725645,3.788758,3.78683,1.156813,0.761729,3.784899,0.081529,0.025393
68,-0.582677,0.435426,0.966236,-0.58299,3.71414,1.137223,0.724902,3.712291,3.686153,1.162143,0.759528,3.684256,0.093944,0.029995
69,-0.612293,0.435694,0.966195,-0.612598,3.920536,1.14789,0.719717,3.918631,3.861151,1.167283,0.757397,3.859213,0.084135,0.026357
70,-0.638242,0.431347,0.966866,-0.638542,3.87379,1.129804,0.72848,3.871935,3.825474,1.154638,0.762624,3.823574,0.090822,0.028072
71,-0.633075,0.433347,0.966558,-0.633373,3.862219,1.142877,0.72216,3.860353,3.84415,1.162001,0.759587,3.842237,0.088257,0.027479
72,-0.641035,0.430552,0.966988,-0.64133,3.987952,1.155959,0.715762,3.986034,3.904793,1.176074,0.753728,3.902842,0.088358,0.027733
73,-0.686301,0.43008,0.96706,-0.686587,3.941031,1.142567,0.72231,3.93915,3.896035,1.162103,0.759545,3.894116,0.086671,0.026822
74,-0.642782,0.428293,0.967333,-0.643074,3.763044,1.132301,0.727278,3.761228,3.707375,1.155443,0.762293,3.705524,0.096058,0.030871
75,-0.681991,0.429029,0.967221,-0.682277,3.785434,1.13192,0.727461,3.783628,3.756702,1.154999,0.762476,3.754851,0.098528,0.031323
76,-0.682649,0.425087,0.967821,-0.682932,3.96037,1.14973,0.718817,3.958515,3.913313,1.164728,0.758457,3.911424,0.091368,0.028521
77,-0.669037,0.426863,0.967551,-0.669316,3.969788,1.146202,0.720541,3.967935,3.910842,1.164092,0.758721,3.90896,0.087198,0.027713
78,-0.717387,0.425518,0.967755,-0.717662,4.090096,1.146036,0.720621,4.088239,4.054442,1.161247,0.759899,4.052553,0.079125,0.025541
79,-0.711736,0.424308,0.967938,-0.712007,4.01708,1.162783,0.712397,4.015221,3.963668,1.175461,0.753985,3.961778,0.086117,0.028024
80,-0.745548,0.421266,0.968397,-0.745814,4.016099,1.152973,0.717229,4.014252,4.000634,1.167407,0.757345,3.998749,0.086403,0.027377
81,-0.866112,0.415701,0.969226,-0.866362,4.331867,1.14939,0.718984,4.329964,4.285338,1.163861,0.758817,4.283403,0.075542,0.023118
82,-1.047536,0.413867,0.969497,-1.047773,4.627141,1.146503,0.720394,4.625186,4.585213,1.163164,0.759106,4.583224,0.070609,0.02084
83,-1.164891,0.413256,0.969587,-1.165121,4.872238,1.147623,0.719847,4.87023,4.828628,1.163774,0.758853,4.82659,0.068037,0.019428
84,-1.246142,0.412798,0.969654,-1.246369,5.062055,1.147747,0.719787,5.060009,5.016068,1.163894,0.758803,5.013991,0.06909,0.019222
85,-1.326256,0.412323,0.969724,-1.32648,5.244873,1.145471,0.720897,5.242791,5.208655,1.162682,0.759305,5.206542,0.069691,0.018884
86,-1.389879,0.41193,0.969782,-1.390101,5.397212,1.145572,0.720848,5.395097,5.355725,1.162868,0.759228,5.353579,0.072288,0.0191
87,-1.439712,0.411668,0.96982,-1.439934,5.53163,1.144366,0.721435,5.529484,5.484816,1.16224,0.759488,5.482641,0.074912,0.019378
88,-1.491312,0.411521,0.969842,-1.491532,5.634984,1.144117,0.721556,5.632809,5.600692,1.162638,0.759323,5.598487,0.078831,0.019914
89,-1.547204,0.411383,0.969862,-1.547422,5.754024,1.142965,0.722117,5.751817,5.718001,1.162551,0.759359,5.715763,0.08392,0.020708
90,-1.573849,0.411173,0.969893,-1.574069,5.855285,1.144819,0.721215,5.853043,5.81084,1.163706,0.758881,5.80857,0.088573,0.021363
91,-1.615205,0.411193,0.96989,-1.615422,5.933526,1.143389,0.721911,5.931257,5.888942,1.163585,0.758931,5.886644,0.094821,0.022364
92,-1.640262,0.411379,0.969862,-1.64048,5.997558,1.147099,0.720103,5.995256,5.949859,1.165334,0.758206,5.947531,0.101675,0.023474
93,-1.672266,0.411423,0.969856,-1.672484,6.050161,1.144425,0.721407,6.047838,6.009567,1.162613,0.759334,6.007218,0.108577,0.024521
94,-1.676384,0.411172,0.969893,-1.676606,6.121855,1.145796,0.720739,6.119497,6.074391,1.164633,0.758497,6.072008,0.114272,0.025245
95,-1.704663,0.411188,0.969891,-1.704884,6.145967,1.144105,0.721562,6.143591,6.101828,1.163231,0.759078,6.099426,0.121641,0.026405
96,-1.717021,0.411181,0.969892,-1.717242,6.188091,1.144759,0.721244,6.185689,6.147611,1.164575,0.758521,6.145182,0.129146,0.027554
97,-1.742152,0.411099,0.969904,-1.742374,6.231769,1.146622,0.720335,6.229335,6.18166,1.165216,0.758255,6.179202,0.13694,0.028676
98,-1.744733,0.410945,0.969926,-1.744956,6.273623,1.144835,0.721207,6.271163,6.217206,1.164965,0.758359,6.214722,0.146527,0.030124
99,-1.768385,0.410967,0.969923,-1.768608,6.289237,1.145287,0.720987,6.286754,6.233722,1.164631,0.758497,6.231216,0.156136,0.031534
100,-1.786261,0.410923,0.969929,-1.786486,6.329873,1.144736,0.721255,6.327357,6.267485,1.164142,0.7587,6.264947,0.167155,0.033038
101,-1.789931,0.410804,0.969947,-1.790159,6.345901,1.145231,0.721014,6.343357,6.288047,1.164571,0.758522,6.285483,0.178106,0.034622
102,-1.794242,0.410886,0.969935,-1.794471,6.371355,1.14487,0.72119,6.368783,6.306658,1.164144,0.758699,6.304066,0.188355,0.035961
103,-1.784648,0.410631,0.969972,-1.784879,6.380322,1.144678,0.721283,6.377731,6.312089,1.164507,0.758549,6.309478,0.195057,0.036767
104,-1.803226,0.410935,0.969928,-1.803457,6.406695,1.144912,0.721169,6.404071,6.340159,1.162907,0.759212,6.337518,0.205435,0.037956
105,-1.816678,0.410718,0.969959,-1.816912,6.431913,1.146011,0.720634,6.429254,6.361519,1.165021,0.758336,6.358841,0.217953,0.039534
106,-1.822333,0.410703,0.969961,-1.822569,6.430741,1.145017,0.721118,6.428058,6.370286,1.164883,0.758393,6.367583,0.228192,0.04072
107,-1.83649,0.410635,0.969971,-1.836726,6.462842,1.144869,0.72119,6.460127,6.390427,1.164181,0.758684,6.387694,0.239885,0.04208
108,-1.832121,0.410657,0.969968,-1.832359,6.46916,1.145969,0.720654,6.466421,6.398076,1.165047,0.758325,6.395318,0.249928,0.043358
109,-1.851512,0.410456,0.969998,-1.851751,6.498784,1.146077,0.720601,6.496006,6.424974,1.165119,0.758295,6.42218,0.262179,0.04454
110,-1.840141,0.410759,0.969953,-1.840384,6.494584,1.14423,0.721501,6.491784,6.415942,1.164218,0.758669,6.413125,0.272612,0.045683
111,-1.847145,0.410711,0.96996,-1.847391,6.507423,1.146223,0.72053,6.504592,6.427809,1.165323,0.75821,6.424961,0.283646,0.046911
112,-1.850322,0.410639,0.969971,-1.850568,6.523028,1.145722,0.720774,6.520161,6.435162,1.164736,0.758454,6.432281,0.296352,0.048188
113,-1.841803,0.41065,0.969969,-1.842054,6.518635,1.146477,0.720407,6.515743,6.438164,1.165363,0.758194,6.435259,0.307766,0.049528
114,-1.85769,0.410624,0.969973,-1.85794,6.529401,1.143562,0.721827,6.526487,6.443181,1.16392,0.758792,6.440252,0.318194,0.050462
115,-1.86933,0.410442,0.97,-1.869581,6.533743,1.143616,0.7218,6.530799,6.449122,1.163929,0.758788,6.446162,0.331533,0.051794
116,-1.877664,0.410613,0.969975,-1.877916,6.557947,1.145642,0.720813,6.554964,6.465103,1.16536,0.758195,6.462107,0.344261,0.052897
117,-1.8803,0.410658,0.969968,-1.880556,6.559546,1.146421,0.720434,6.556529,6.477958,1.164971,0.758357,6.474928,0.357656,0.05418
118,-1.868571,0.410341,0.970015,-1.868831,6.567314,1.145956,0.72066,6.564264,6.488162,1.165483,0.758144,6.485098,0.369466,0.055128
119,-1.861812,0.410418,0.970003,-1.862074,6.577001,1.145373,0.720945,6.573924,6.48932,1.165419,0.758171,6.486228,0.379741,0.055961
120,-1.901971,0.410532,0.969987,-1.902232,6.578483,1.14532,0.72097,6.575364,6.503138,1.165327,0.758209,6.500005,0.400231,0.057909
121,-1.922383,0.410318,0.970018,-1.922646,6.590299,1.145435,0.720915,6.58717,6.508138,1.165071,0.758315,6.504997,0.405094,0.058374
122,-1.960212,0.410293,0.970021,-1.960475,6.596442,1.145547,0.72086,6.593303,6.513914,1.164925,0.758376,6.510763,0.411704,0.05904
123,-2.00586,0.410292,0.970022,-2.006117,6.610049,1.145656,0.720807,6.606894,6.523385,1.165119,0.758295,6.520218,0.422779,0.060191
124,-2.025452,0.410336,0.970015,-2.02571,6.62203,1.145839,0.720717,6.618859,6.535904,1.165193,0.758265,6.532721,0.434497,0.061405
125,-2.031545,0.410275,0.970024,-2.031803,6.631794,1.145896,0.72069,6.628607,6.546123,1.165204,0.75826,6.542925,0.447621,0.062791
126,-2.041764,0.410249,0.970028,-2.042023,6.643615,1.145744,0.720764,6.640412,6.559146,1.165227,0.75825,6.555931,0.462883,0.064409
127,-2.054199,0.410262,0.970026,-2.054457,6.654972,1.145457,0.720904,6.651753,6.570736,1.165023,0.758335,6.567505,0.478541,0.066061
128,-2.059555,0.41028,0.970023,-2.059814,6.664123,1.145395,0.720934,6.660888,6.580299,1.164945,0.758367,6.577052,0.496441,0.067995
129,-2.054965,0.410269,0.970025,-2.055226,6.673546,1.14575,0.720761,6.670295,6.59038,1.165305,0.758218,6.587117,0.512529,0.069727
130,-2.055768,0.410259,0.970026,-2.056032,6.682794,1.145633,0.720818,6.679528,6.599484,1.165236,0.758247,6.596206,0.53053,0.071662
131,-2.053884,0.410286,0.970022,-2.05415,6.690533,1.145532,0.720867,6.687253,6.60892,1.165097,0.758304,6.605629,0.547227,0.07342
132,-2.073164,0.4103,0.97002,-2.073427,6.69697,1.145689,0.72079,6.693675,6.615044,1.165325,0.75821,6.611739,0.565418,0.075387
133,-2.063511,0.410241,0.970029,-2.063776,6.704266,1.145595,0.720836,6.700956,6.623138,1.165227,0.75825,6.619818,0.584208,0.077376
134,-2.070108,0.410272,0.970025,-2.070373,6.712292,1.145604,0.720832,6.708968,6.63022,1.165266,0.758234,6.626886,0.601883,0.079253
135,-2.077193,0.410275,0.970024,-2.077458,6.717674,1.145615,0.720827,6.714338,6.636653,1.165402,0.758178,6.633306,0.620288,0.081216
136,-2.07509,0.410271,0.970025,-2.075357,6.722289,1.145566,0.72085,6.71894,6.642531,1.165295,0.758222,6.639173,0.638364,0.083139
137,-2.077915,0.410239,0.970029,-2.078183,6.728999,1.145688,0.720791,6.725638,6.647266,1.165392,0.758182,6.643895,0.656488,0.085062
138,-2.085289,0.410254,0.970027,-2.085555,6.730591,1.14558,0.720844,6.72722,6.651024,1.165156,0.75828,6.647644,0.67308,0.086817
139,-2.089975,0.410266,0.970025,-2.090242,6.738316,1.145455,0.720905,6.734933,6.656426,1.165266,0.758234,6.653034,0.690104,0.088582
140,-2.082999,0.410278,0.970024,-2.083268,6.741169,1.145732,0.72077,6.737774,6.662568,1.165408,0.758175,6.659164,0.708169,0.090448
141,-2.083439,0.410257,0.970027,-2.083708,6.746359,1.145399,0.720932,6.742955,6.666274,1.165293,0.758223,6.66286,0.724469,0.092153
142,-2.086257,0.410267,0.970025,-2.086527,6.748528,1.145751,0.72076,6.745113,6.668268,1.165388,0.758184,6.664845,0.741275,0.093915
143,-2.088741,0.410283,0.970023,-2.089011,6.752694,1.145162,0.721047,6.749269,6.672066,1.165074,0.758314,6.668632,0.762686,0.096149
144,-2.076013,0.410244,0.970029,-2.076288,6.754753,1.14575,0.720761,6.751317,6.676551,1.165434,0.758164,6.673106,0.780327,0.098004
145,-2.085298,0.41024,0.970029,-2.085572,6.759253,1.145574,0.720846,6.755809,6.678306,1.165414,0.758173,6.674854,0.793781,0.099369
146,-2.091691,0.410253,0.970027,-2.091963,6.761152,1.145605,0.720832,6.757699,6.680459,1.165341,0.758203,6.676997,0.811085,0.101155
147,-2.089861,0.410297,0.970021,-2.090137,6.764473,1.145699,0.720786,6.761009,6.683899,1.165391,0.758182,6.680427,0.829858,0.103073
148,-2.087781,0.410253,0.970027,-2.088055,6.769357,1.145552,0.720857,6.765881,6.687137,1.165351,0.758199,6.683654,0.852566,0.105416
149,-2.089543,0.410236,0.97003,-2.089816,6.772686,1.145757,0.720757,6.7692,6.691263,1.165479,0.758146,6.68777,0.872312,0.107416
150,-2.090296,0.410232,0.97003,-2.090572,6.773203,1.145666,0.720802,6.769709,6.692035,1.165443,0.758161,6.688534,0.888845,0.109102
